subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median
7,cycle44_subj07_margin0_1sess_150ep,965,70075,0.05003586,0.04811597,178,0.0019198917,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,966,70095,0.050477643,0.053680994,833,-0.003203351,3.0,0.7,1.4,1.0
7,cycle44_subj07_margin0_1sess_150ep,967,70193,0.04595038,0.05038259,921,-0.0044322126,10.0,0.0,3.8333333333333335,4.0
7,cycle44_subj07_margin0_1sess_150ep,968,70232,0.048830524,0.060588263,227,-0.011757739,8.0,0.0,4.0,4.0
7,cycle44_subj07_margin0_1sess_150ep,969,70335,0.049938478,0.04894058,559,0.0009978972,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,970,70360,0.042934228,0.041377448,696,0.0015567802,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,971,70368,0.042710815,0.049407665,479,-0.00669685,8.0,0.06666666666666667,3.066666666666667,3.0
7,cycle44_subj07_margin0_1sess_150ep,972,70427,0.04722488,0.044780266,947,0.0024446137,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,973,70505,0.03949772,0.052054442,967,-0.012556724,10.0,0.0,4.222222222222222,4.0
7,cycle44_subj07_margin0_1sess_150ep,974,70585,0.04814275,0.046355434,208,0.001787316,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,975,70589,0.05314712,0.05418923,821,-0.0010421127,2.0,0.8888888888888888,1.1111111111111112,1.0
7,cycle44_subj07_margin0_1sess_150ep,976,70671,0.043174528,0.04994531,54,-0.006770782,13.0,0.0,4.8,5.0
7,cycle44_subj07_margin0_1sess_150ep,977,70758,0.041666217,0.04090385,93,0.00076236576,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,978,70764,0.04278885,0.042267837,611,0.00052101165,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,979,70947,0.03744117,0.04677785,983,-0.009336676,23.0,0.0,8.625,8.0
7,cycle44_subj07_margin0_1sess_150ep,980,71025,0.043517295,0.049220685,565,-0.0057033896,15.0,0.0,5.384615384615385,5.0
7,cycle44_subj07_margin0_1sess_150ep,981,71186,0.043256123,0.051914576,178,-0.008658454,8.0,0.0,3.6666666666666665,3.5
7,cycle44_subj07_margin0_1sess_150ep,982,71229,0.06799683,0.056426536,900,0.011570293,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,983,71232,0.05350897,0.047369327,493,0.0061396435,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,984,71241,0.05783714,0.043225493,389,0.0146116465,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,985,71410,0.045112547,0.049580235,274,-0.0044676885,2.0,0.7692307692307693,1.2307692307692308,1.0
7,cycle44_subj07_margin0_1sess_150ep,986,71450,0.06795249,0.050357718,156,0.017594773,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,987,71753,0.05618971,0.044070873,718,0.012118835,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,988,71894,0.045038175,0.05363069,954,-0.008592516,6.0,0.125,2.75,3.0
7,cycle44_subj07_margin0_1sess_150ep,989,71928,0.046196368,0.05432815,770,-0.008131783,16.0,0.0,5.090909090909091,5.0
7,cycle44_subj07_margin0_1sess_150ep,990,72015,0.06273556,0.054028112,788,0.008707445,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,991,72080,0.055300113,0.03824513,779,0.017054982,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,992,72170,0.052591212,0.056282215,681,-0.0036910027,2.0,0.8888888888888888,1.1111111111111112,1.0
7,cycle44_subj07_margin0_1sess_150ep,993,72209,0.04389097,0.048624184,327,-0.0047332123,2.0,0.8888888888888888,1.1111111111111112,1.0
7,cycle44_subj07_margin0_1sess_150ep,994,72257,0.046314694,0.056841284,923,-0.01052659,20.0,0.0,6.818181818181818,6.0
7,cycle44_subj07_margin0_1sess_150ep,995,72312,0.050290212,0.040924545,314,0.009365667,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,996,72510,0.032489773,0.051389355,692,-0.018899582,64.0,0.0,19.625,19.0
7,cycle44_subj07_margin0_1sess_150ep,997,72605,0.07386662,0.049427435,543,0.024439186,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,998,72719,0.04878919,0.04509141,422,0.003697779,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,999,72948,0.035050303,0.039783612,828,-0.004733309,15.0,0.0,5.5,5.5
