eval_index,nsd_image_id,predclip_image_rank_neighbor0,predclip_image_rank_neighbor_low,predclip_image_rank_delta_low_minus_zero,predclip_brain_rank_neighbor0,predclip_brain_rank_neighbor_low,predclip_brain_rank_delta_low_minus_zero,predclip_image_score_delta_low_minus_zero,predclip_brain_score_delta_low_minus_zero,blurry_pixcorr_neighbor0,blurry_pixcorr_neighbor_low,blurry_pixcorr_delta_low_minus_zero,recons_pixcorr_neighbor0,recons_pixcorr_neighbor_low,recons_pixcorr_delta_low_minus_zero,enhanced_pixcorr_neighbor0,enhanced_pixcorr_neighbor_low,enhanced_pixcorr_delta_low_minus_zero,enhanced_evalmix_pixcorr_neighbor0,enhanced_evalmix_pixcorr_neighbor_low,enhanced_evalmix_pixcorr_delta_low_minus_zero
360,27326,10.0,13.0,3.0,3.0,2.0,-1.0,0.0008763671,0.0008763671,0.14318639,0.057739854,-0.08544654,0.01142584,-0.01673172,-0.02815756,0.004769519,-0.016129676,-0.020899195,0.015892942,-0.011076107,-0.02696905
361,27435,1.0,1.0,0.0,1.0,1.0,0.0,-0.0015690438,-0.0015690438,0.50747365,0.5602601,0.05278647,0.5920113,0.6155909,0.023579597,0.61643964,0.6511398,0.034700155,0.6377193,0.6796957,0.041976452
362,27568,16.0,15.0,-1.0,6.0,1.0,-5.0,0.0017549247,0.0017549247,0.13507901,0.14879738,0.013718367,0.122943796,0.09057191,-0.032371886,0.095111005,0.07693295,-0.018178053,0.108415306,0.09078916,-0.017626144
363,27580,5.0,1.0,-4.0,5.0,2.0,-3.0,0.007079374,0.007079374,0.41964442,0.3312473,-0.088397115,0.17704387,0.09371065,-0.08333322,0.18244322,0.12276484,-0.059678376,0.23070683,0.16411595,-0.066590875
364,27830,87.0,61.0,-26.0,52.0,59.0,7.0,0.0038540345,0.0038540345,0.07116551,0.10564715,0.034481637,-0.14001203,0.15761459,0.2976266,-0.15588863,0.15240148,0.30829012,-0.14940777,0.15732291,0.3067307
365,27878,7.0,7.0,0.0,5.0,3.0,-2.0,0.0016618669,0.0016618669,0.23286001,0.16737407,-0.06548594,0.19238017,0.2235364,0.031156227,0.15629211,0.17879747,0.022505358,0.18238862,0.18939514,0.007006526
366,27972,14.0,15.0,1.0,1.0,1.0,0.0,0.0033782162,0.0033782162,0.6064692,0.52627337,-0.080195844,-0.1577642,0.090582505,0.2483467,-0.17751649,0.1332738,0.3107903,-0.049505312,0.21591538,0.2654207
367,28024,2.0,2.0,0.0,2.0,6.0,4.0,-0.0026711188,-0.0026711188,0.3075288,0.38054842,0.073019624,0.38217112,0.42516375,0.04299262,0.40507048,0.44463617,0.039565682,0.4119844,0.4525871,0.040602684
368,28068,2.0,2.0,0.0,1.0,2.0,1.0,0.0022249222,0.0022249222,0.38739678,0.3258921,-0.06150469,0.17660934,0.28310376,0.10649443,0.18267225,0.2885605,0.10588826,0.23352754,0.3149947,0.08146715
369,28096,15.0,17.0,2.0,1.0,1.0,0.0,0.0015669651,0.0015669651,0.49236363,0.49663714,0.004273504,0.41041473,0.4424287,0.032013983,0.3970112,0.42246425,0.02545306,0.43312216,0.46214387,0.02902171
370,28159,1.0,1.0,0.0,1.0,1.0,0.0,-0.003973596,-0.003973596,0.27296683,0.30502418,0.032057345,-0.11460002,-0.030346187,0.08425383,-0.11768362,-0.02796856,0.08971506,-0.08346345,0.010074168,0.09353762
371,28189,10.0,20.0,10.0,63.0,33.0,-30.0,0.0019414052,0.0019414052,0.445962,0.47189415,0.025932133,0.25640002,0.08781803,-0.16858199,0.2610538,0.086267486,-0.17478631,0.2960638,0.15623747,-0.13982634
372,28286,2.0,1.0,-1.0,1.0,1.0,0.0,-0.0007006265,-0.0007006265,0.40693805,0.47839978,0.07146174,0.38785252,0.12866636,-0.25918615,0.38320363,0.12618208,-0.25702155,0.41898748,0.1938081,-0.22517939
373,28303,2.0,2.0,0.0,1.0,1.0,0.0,-0.0008918233,-0.0008918233,-0.043814395,-0.2337939,-0.18997951,0.12964213,0.14480586,0.015163735,0.1119157,0.12547866,0.013562955,0.10318687,0.08481473,-0.01837214
374,28319,1.0,1.0,0.0,2.0,2.0,0.0,-0.004566774,-0.004566774,0.69195056,0.6128275,-0.07912308,0.3105533,0.2686691,-0.041884214,0.32369354,0.28757647,-0.036117077,0.4120575,0.35318536,-0.058872133
375,28325,12.0,13.0,1.0,2.0,5.0,3.0,-0.0003425777,-0.0003425777,0.3273335,0.2540636,-0.0732699,0.072870284,-0.013047425,-0.08591771,0.06065758,-0.0071667433,-0.06782432,0.09633057,0.0235741,-0.07275647
376,28341,2.0,1.0,-1.0,1.0,1.0,0.0,0.0012594946,0.0012594946,0.012642237,0.17788027,0.16523804,-0.025318246,-0.017008308,0.008309938,-0.023826035,-0.012554547,0.011271488,-0.022989137,0.003416385,0.026405523
377,28349,1.0,1.0,0.0,1.0,1.0,0.0,-0.0068150684,-0.0068150684,0.7657833,0.7406916,-0.025091708,0.663906,0.66945577,0.0055497885,0.66690487,0.68204844,0.015143573,0.7008935,0.70422274,0.0033292174
378,28418,69.0,17.0,-52.0,54.0,21.0,-33.0,0.009839054,0.009839054,-0.017223796,-0.13263181,-0.11540801,0.10535644,0.09386012,-0.01149632,0.109923825,0.09589842,-0.014025405,0.10480699,0.07137826,-0.03342873
379,28487,18.0,17.0,-1.0,2.0,2.0,0.0,0.00011438131,0.00011438131,0.69309783,0.7241197,0.031021893,0.55517274,0.5690834,0.013910651,0.5803674,0.5993216,0.018954217,0.62832546,0.6368477,0.0085222125
380,28524,1.0,1.0,0.0,1.0,1.0,0.0,-0.0042368546,-0.0042368546,0.6323969,0.6487778,0.016380906,0.3864615,0.34515214,-0.041309357,0.39463443,0.3539588,-0.04067564,0.4631885,0.43821648,-0.024972022
381,28595,1.0,1.0,0.0,1.0,1.0,0.0,-0.0045011267,-0.0045011267,0.36140567,0.3982502,0.03684452,0.18162847,0.12685727,-0.0547712,0.18295354,0.12732786,-0.055625677,0.21216178,0.167073,-0.045088783
382,28689,1.0,1.0,0.0,2.0,2.0,0.0,-0.0031330287,-0.0031330287,0.1327756,0.08287718,-0.049898423,0.021160133,-0.04520661,-0.06636675,0.015553399,-0.05713627,-0.07268967,0.02512651,-0.04805968,-0.07318619
383,28745,12.0,11.0,-1.0,3.0,1.0,-2.0,0.0061169155,0.0061169155,0.2580176,0.32614857,0.06813097,0.11776792,0.03543689,-0.08233103,0.11212,0.027803587,-0.08431642,0.13841052,0.06697476,-0.071435764
384,28751,1.0,1.0,0.0,1.0,1.0,0.0,0.007152684,0.007152684,0.07203012,0.15074587,0.07871575,0.044501666,0.20670944,0.16220778,0.07508979,0.22760838,0.1525186,0.08152501,0.23284982,0.15132481
385,28755,1.0,1.0,0.0,1.0,1.0,0.0,0.0037964731,0.0037964731,-0.29692236,-0.361117,-0.06419465,0.2704108,-0.020542543,-0.29095334,0.2850538,-0.0040032933,-0.28905708,0.24358317,-0.032823388,-0.27640656
386,28788,2.0,2.0,0.0,1.0,2.0,1.0,-0.002874963,-0.002874963,0.33120272,0.32846457,-0.002738148,0.36955574,0.40657938,0.037023634,0.37536874,0.41923097,0.043862224,0.3839031,0.42125496,0.037351876
387,28898,1.0,1.0,0.0,1.0,1.0,0.0,0.0042288974,0.0042288974,0.16354465,0.03964,-0.12390466,0.0049527795,-0.17072216,-0.17567493,0.0015157172,-0.175209,-0.17672472,0.01504137,-0.16137403,-0.1764154
388,28963,1.0,1.0,0.0,1.0,1.0,0.0,0.0025691353,0.0025691353,0.3003023,0.3379472,0.037644893,0.31809136,0.13757552,-0.18051584,0.3285713,0.13403031,-0.19454098,0.33853352,0.17843331,-0.1601002
389,29010,3.0,4.0,1.0,3.0,1.0,-2.0,0.0018622614,0.0018622614,0.34623072,0.33412603,-0.01210469,0.16711849,0.19588889,0.028770402,0.13731912,0.17695513,0.039636016,0.16905694,0.21482877,0.045771837
390,29021,17.0,8.0,-9.0,3.0,2.0,-1.0,0.003931891,0.003931891,-0.018110832,-0.21068695,-0.19257613,0.39815295,0.0016700866,-0.39648286,0.37883362,-0.009836295,-0.3886699,0.36927745,-0.040254388,-0.40953183
391,29381,1.0,1.0,0.0,1.0,1.0,0.0,0.0036978945,0.0036978945,0.028220477,0.09514407,0.066923596,0.24408112,0.064953476,-0.17912765,0.22874093,0.05105759,-0.17768334,0.23139429,0.06245063,-0.16894366
392,29568,1.0,1.0,0.0,1.0,1.0,0.0,0.0063152537,0.0063152537,0.3287521,0.38809144,0.059339345,0.34694108,0.2134765,-0.13346459,0.3498135,0.19647461,-0.15333888,0.37079167,0.2450888,-0.12570287
393,29660,1.0,1.0,0.0,5.0,3.0,-2.0,-0.0009838864,-0.0009838864,0.48626828,0.48279625,-0.0034720302,0.3218773,0.34531707,0.023439765,0.32823652,0.34395844,0.015721917,0.36691687,0.37521133,0.008294463
394,29663,6.0,28.0,22.0,5.0,4.0,-1.0,-0.005021263,-0.005021263,0.20276532,-0.03830458,-0.2410699,0.24713159,0.31096563,0.06383404,0.23477557,0.316124,0.08134842,0.24172705,0.3016631,0.059936047
395,29680,1.0,1.0,0.0,1.0,1.0,0.0,-0.0018423088,-0.0018423088,0.6348444,0.6218623,-0.01298213,0.5940289,0.56202376,-0.03200513,0.6066395,0.58636135,-0.020278156,0.6290564,0.612937,-0.01611942
396,29711,1.0,1.0,0.0,1.0,1.0,0.0,-0.003048867,-0.003048867,0.576282,0.5296364,-0.04664564,0.22380918,0.40530393,0.18149474,0.22273938,0.41029468,0.1875553,0.2713121,0.448173,0.1768609
397,29837,10.0,1.0,-9.0,7.0,3.0,-4.0,0.0060578845,0.0060578845,0.23483661,0.25533432,0.02049771,0.10564859,0.08176717,-0.02388142,0.09794843,0.067665406,-0.030283026,0.11751525,0.09005001,-0.02746524
398,29886,2.0,4.0,2.0,1.0,1.0,0.0,-0.0006787665,-0.0006787665,0.6478203,0.7060859,0.058265626,0.3817651,0.59397894,0.21221384,0.39240924,0.5941758,0.20176658,0.43806174,0.6275267,0.18946496
399,29919,1.0,1.0,0.0,1.0,1.0,0.0,-0.0010662302,-0.0010662302,0.3698576,0.4094814,0.039623797,0.30532637,0.052281585,-0.25304478,0.3170347,0.057160005,-0.2598747,0.34904477,0.117325254,-0.23171952
400,29980,115.0,214.0,99.0,3.0,3.0,0.0,-0.0023539178,-0.0023539178,0.42617595,0.44153547,0.015359521,-0.019624427,-0.08626809,-0.06664366,-0.044210803,-0.10670214,-0.06249134,0.018053839,-0.046320386,-0.06437422
401,30081,1.0,2.0,1.0,1.0,1.0,0.0,-0.0063089617,-0.0063089617,0.48857707,0.54125255,0.052675486,0.48422405,0.33668065,-0.1475434,0.49897125,0.3462768,-0.15269446,0.5252345,0.39727142,-0.1279631
402,30373,18.0,22.0,4.0,44.0,31.0,-13.0,0.00436881,0.00436881,0.24125257,0.2648115,0.023558915,0.050406173,-0.015000213,-0.06540638,0.062309444,-0.0063866097,-0.06869605,0.09285209,0.035956804,-0.05689529
403,30395,1.0,1.0,0.0,1.0,1.0,0.0,-0.0013815984,-0.0013815984,0.40877748,0.45563513,0.046857655,0.49563748,0.49296746,-0.0026700199,0.50243425,0.4863615,-0.01607275,0.5123612,0.505113,-0.007248223
404,30407,46.0,30.0,-16.0,2.0,1.0,-1.0,0.0051328614,0.0051328614,0.051678702,0.24135485,0.18967615,-0.18735552,-0.17704336,0.010312155,-0.22144496,-0.19564229,0.025802672,-0.198304,-0.16402107,0.034282923
405,30430,1.0,1.0,0.0,1.0,1.0,0.0,0.0031515174,0.0031515174,0.17806979,0.07787168,-0.100198105,0.04185744,-0.003598554,-0.045455992,0.06804028,0.0011531316,-0.06688715,0.08810561,0.010904174,-0.07720144
406,30563,2.0,1.0,-1.0,1.0,1.0,0.0,0.0016510114,0.0016510114,0.41645554,0.36180618,-0.054649353,0.09393451,0.1212988,0.027364284,0.0712023,0.14328574,0.072083436,0.12645502,0.17307958,0.046624556
407,30601,1.0,1.0,0.0,1.0,1.0,0.0,-0.0029789843,-0.0029789843,0.57560414,0.5893558,0.013751686,0.63958395,0.50965613,-0.12992781,0.64973456,0.4989397,-0.15079486,0.6700681,0.53604853,-0.13401955
408,30632,9.0,42.0,33.0,4.0,4.0,0.0,-0.0030930564,-0.0030930564,0.23990624,0.24018034,0.00027410686,0.21121883,0.059793826,-0.151425,0.21629307,0.056089714,-0.16020335,0.23028886,0.09190765,-0.13838121
409,30672,1.0,1.0,0.0,1.0,1.0,0.0,-0.0036962517,-0.0036962517,0.2845336,0.26288202,-0.021651566,0.17665578,0.17429563,-0.0023601502,0.19089048,0.18411608,-0.0067743957,0.21923013,0.20826416,-0.010965973
410,30674,1.0,1.0,0.0,1.0,1.0,0.0,0.0004922189,0.0004922189,-0.059848007,-0.06710818,-0.00726017,-0.16090131,-0.14732812,0.013573185,-0.16726679,-0.14064048,0.026626304,-0.16190545,-0.13557012,0.026335329
411,30847,153.0,113.0,-40.0,29.0,15.0,-14.0,0.0044042356,0.0044042356,0.33935636,0.3009053,-0.038451076,-0.017960694,0.071108945,0.089069635,-0.0021769272,0.04898668,0.051163606,0.06802113,0.10239886,0.034377724
412,30856,5.0,15.0,10.0,3.0,3.0,0.0,-0.003910113,-0.003910113,0.48995033,0.49116436,0.0012140274,0.3669717,0.3627233,-0.0042484105,0.39450362,0.396201,0.0016973913,0.4257597,0.42416883,-0.0015908778
413,30887,1.0,1.0,0.0,1.0,1.0,0.0,-0.0010639615,-0.0010639615,0.7555091,0.7070754,-0.04843366,0.30493674,0.5352493,0.23031256,0.3181805,0.5561323,0.23795182,0.43003553,0.6212165,0.19118094
414,30922,1.0,2.0,1.0,1.0,1.0,0.0,-0.00042241067,-0.00042241067,0.031761717,-0.11594817,-0.14770989,0.17944859,-0.044835735,-0.22428432,0.17274596,-0.05269877,-0.22544473,0.1750869,-0.06408433,-0.23917124
415,30935,3.0,2.0,-1.0,1.0,1.0,0.0,0.00018905103,0.00018905103,0.34862855,0.5593302,0.21070167,0.11089788,-0.02183974,-0.13273762,0.1363799,-0.03486924,-0.17124914,0.18706332,0.040754873,-0.14630845
416,30954,4.0,2.0,-2.0,1.0,2.0,1.0,0.0051610544,0.0051610544,0.10653674,0.055939335,-0.050597403,0.30891868,0.23036373,-0.07855496,0.32584348,0.2529826,-0.0728609,0.330204,0.25810796,-0.07209605
417,31028,1.0,1.0,0.0,1.0,1.0,0.0,0.0041067563,0.0041067563,0.10582651,0.13406296,0.028236449,0.17569982,0.115889415,-0.0598104,0.17172486,0.11154383,-0.06018103,0.17456974,0.12219774,-0.052372
418,31049,120.0,113.0,-7.0,9.0,8.0,-1.0,-0.0014197007,-0.0014197007,0.3205103,0.27577698,-0.044733316,0.1693047,0.21322565,0.04392095,0.17652667,0.2290431,0.05251643,0.21237002,0.25544184,0.04307182
419,31064,3.0,9.0,6.0,1.0,1.0,0.0,-0.0012341812,-0.0012341812,0.4641734,0.5376334,0.07346001,0.44944465,0.49460685,0.0451622,0.4724995,0.5398517,0.067352235,0.49899533,0.56948143,0.0704861
420,31123,2.0,3.0,1.0,1.0,1.0,0.0,-0.0021916814,-0.0021916814,-0.113628,-0.15805575,-0.044427752,-0.08255692,-0.04074412,0.0418128,-0.07702113,-0.041039437,0.035981692,-0.08379975,-0.060522046,0.023277704
421,31233,1.0,1.0,0.0,1.0,1.0,0.0,-0.00029780343,-0.00029780343,0.25544655,0.26590005,0.010453492,0.23255502,0.23944725,0.006892234,0.23503652,0.25227663,0.017240107,0.25210997,0.27223548,0.020125508
422,31349,3.0,4.0,1.0,24.0,31.0,7.0,0.0004415922,0.0004415922,-0.00092805363,0.033884805,0.03481286,-0.10500985,0.083657615,0.18866746,-0.100852944,0.08290385,0.1837568,-0.09305207,0.08082149,0.17387356
423,31446,27.0,16.0,-11.0,2.0,1.0,-1.0,0.0047835447,0.0047835447,0.48134804,0.50544566,0.024097621,0.25748155,0.18645486,-0.07102668,0.2601702,0.19452703,-0.06564316,0.31656295,0.25817707,-0.05838588
424,31659,46.0,36.0,-10.0,1.0,1.0,0.0,0.0025791824,0.0025791824,0.30430955,0.2948331,-0.009476453,0.37394246,0.20000704,-0.17393543,0.37464854,0.21048082,-0.16416772,0.38573766,0.23849809,-0.14723957
425,31747,32.0,28.0,-4.0,5.0,2.0,-3.0,0.005247388,0.005247388,0.25393355,0.36306134,0.10912779,-0.040584635,-0.05719167,-0.016607035,-0.05281149,-0.059813347,-0.007001858,-0.025338484,-0.01862689,0.0067115948
426,31782,7.0,12.0,5.0,127.0,157.0,30.0,0.0011420697,0.0011420697,-0.11657529,-0.12725787,-0.010682575,-0.1365511,-0.034795724,0.10175537,-0.109561905,0.029616904,0.13917881,-0.12238914,0.006302863,0.128692
427,31801,2.0,6.0,4.0,1.0,1.0,0.0,-0.0045771226,-0.0045771226,0.3560403,0.3360444,-0.019995898,0.17973447,0.25204542,0.072310954,0.16180925,0.24879114,0.08698189,0.20295975,0.29117146,0.088211715
428,31837,1.0,1.0,0.0,1.0,1.0,0.0,-0.0009242594,-0.0009242594,0.34748417,0.14943561,-0.19804856,0.14133145,0.11960299,-0.021728456,0.121227086,0.116444215,-0.0047828704,0.14540526,0.12311504,-0.022290222
429,31936,1.0,1.0,0.0,1.0,1.0,0.0,1.7881393e-07,1.7881393e-07,0.2750256,0.21231726,-0.06270835,0.15328178,0.120297484,-0.032984294,0.1430636,0.10524484,-0.037818767,0.1661182,0.12914167,-0.03697653
430,31964,1.0,1.0,0.0,1.0,1.0,0.0,-0.0027904734,-0.0027904734,0.5356891,0.5021108,-0.033578336,0.44050682,0.40234077,-0.038166046,0.43403903,0.39226755,-0.04177147,0.46829447,0.4227367,-0.045557767
431,32053,50.0,121.0,71.0,2.0,5.0,3.0,-0.0032650381,-0.0032650381,0.5542183,0.37087142,-0.18334687,0.46508,0.21881075,-0.24626924,0.47053102,0.23016159,-0.24036942,0.5085245,0.2848604,-0.22366408
432,32232,141.0,70.0,-71.0,49.0,45.0,-4.0,0.0045429487,0.0045429487,-0.040210146,-0.0352239,0.004986245,-0.0400796,-0.009481301,0.030598301,-0.03375965,0.024873225,0.058632873,-0.03762111,0.017503073,0.055124186
433,32303,1.0,1.0,0.0,1.0,1.0,0.0,0.005953796,0.005953796,0.088665575,0.035985302,-0.052680273,0.34899837,0.24725814,-0.101740226,0.34939694,0.2552957,-0.09410125,0.33953282,0.25102735,-0.08850548
434,32307,1.0,1.0,0.0,1.0,1.0,0.0,-1.3183802e-05,-1.3183802e-05,0.50239414,0.56884277,0.06644863,0.016648592,0.3461476,0.329499,0.012879536,0.34870946,0.3358299,0.085362084,0.41282302,0.32746094
435,32625,24.0,12.0,-12.0,38.0,26.0,-12.0,0.0019323938,0.0019323938,-0.027851248,-0.1212571,-0.09340585,-0.018950516,-0.21644741,-0.19749689,0.0034248868,-0.17474128,-0.17816617,-0.0021422186,-0.17389728,-0.17175506
436,32643,21.0,40.0,19.0,1.0,2.0,1.0,-0.0031485967,-0.0031485967,-0.2437567,-0.23339513,0.010361567,-0.22758259,-0.17964016,0.04794243,-0.21795458,-0.20012596,0.017828614,-0.2373077,-0.22018066,0.017127037
437,32716,1.0,1.0,0.0,1.0,1.0,0.0,0.0025081895,0.0025081895,0.24528337,0.23881064,-0.0064727217,-0.023009926,0.029638544,0.05264847,-0.013933959,0.026536763,0.040470723,0.02076907,0.05400286,0.033233788
438,32771,1.0,2.0,1.0,1.0,1.0,0.0,0.0029390529,0.0029390529,-0.0041624755,-0.018318228,-0.014155753,0.085913256,0.06362892,-0.022284336,0.10532613,0.08835887,-0.01696726,0.100803055,0.08353479,-0.017268263
439,32772,64.0,65.0,1.0,3.0,2.0,-1.0,0.0029470548,0.0029470548,0.12427148,0.09276288,-0.031508602,-0.0030652774,0.049641185,0.05270646,-0.019198231,0.028291946,0.04749018,-0.006858024,0.037399665,0.04425769
440,32857,3.0,1.0,-2.0,1.0,1.0,0.0,0.007887494,0.007887494,0.15843104,0.20480876,0.04637772,0.28872895,0.039118193,-0.24961075,0.27781788,0.035111036,-0.24270684,0.2797441,0.048194643,-0.23154944
441,32891,4.0,5.0,1.0,7.0,2.0,-5.0,0.00018407032,0.00018407032,0.30910593,0.27294204,-0.036163896,0.25186276,0.34343135,0.09156859,0.27038944,0.3545077,0.08411828,0.28643194,0.35278058,0.06634864
442,32910,1.0,1.0,0.0,1.0,2.0,1.0,0.0055822395,0.0055822395,0.10473257,0.021977784,-0.08275479,0.19746897,0.15715286,-0.040316105,0.19587034,0.14579071,-0.05007963,0.19082522,0.12726928,-0.06355594
443,33131,6.0,5.0,-1.0,1.0,2.0,1.0,0.0003752485,0.0003752485,0.219901,0.14895503,-0.07094596,0.14386836,-0.015573509,-0.15944186,0.15557088,-0.020377755,-0.17594863,0.16906172,-0.004821597,-0.17388332
444,33171,2.0,3.0,1.0,28.0,20.0,-8.0,0.0021633804,0.0021633804,0.2570195,0.21402822,-0.042991266,0.1549995,0.23462817,0.079628676,0.14486124,0.23711292,0.09225169,0.17015181,0.25335655,0.08320473
445,33189,25.0,36.0,11.0,8.0,8.0,0.0,-0.0010206103,-0.0010206103,0.28667367,0.47768858,0.19101492,0.20842622,0.28310516,0.07467894,0.1930506,0.2771689,0.08411831,0.21231043,0.30845782,0.09614739
446,33245,32.0,27.0,-5.0,13.0,12.0,-1.0,0.0024040379,0.0024040379,0.15663908,0.07922998,-0.0774091,-0.09786668,-0.10048599,-0.0026193112,-0.119357444,-0.13741156,-0.01805412,-0.09006128,-0.11119962,-0.02113834
447,33289,150.0,76.0,-74.0,47.0,12.0,-35.0,0.0071547367,0.0071547367,0.09671504,-0.030352414,-0.12706745,-0.069576114,-0.014530523,0.05504559,-0.0707304,-0.008510267,0.062220134,-0.06191768,-0.010584535,0.051333144
448,33521,8.0,14.0,6.0,1.0,1.0,0.0,-0.0020924956,-0.0020924956,0.04398885,0.13772549,0.09373663,0.394661,0.3192583,-0.07540271,0.40434858,0.34009558,-0.064253,0.3978349,0.33687747,-0.06095743
449,33543,1.0,1.0,0.0,1.0,1.0,0.0,0.00049034506,0.00049034506,0.47762686,0.45789063,-0.01973623,0.435542,0.19329858,-0.24224341,0.45253906,0.20175914,-0.25077993,0.48046157,0.247539,-0.23292257
450,33752,5.0,6.0,1.0,4.0,2.0,-2.0,-0.0018287301,-0.0018287301,0.25752172,0.3321444,0.07462269,0.017393468,0.010304152,-0.007089316,0.004923229,0.0065685525,0.0016453234,0.046302114,0.06653122,0.020229105
451,33813,40.0,209.0,169.0,12.0,42.0,30.0,-0.0037481766,-0.0037481766,0.23963752,0.28420457,0.04456705,0.11471729,-0.035049714,-0.14976701,0.119241975,-0.014197602,-0.13343957,0.13856307,0.018083107,-0.120479956
452,33906,28.0,10.0,-18.0,32.0,13.0,-19.0,0.007698305,0.007698305,0.22743577,0.336609,0.10917324,0.04399551,-0.11317667,-0.15717219,0.08310391,-0.022154367,-0.10525828,0.103419155,0.037910376,-0.06550878
453,34068,100.0,115.0,15.0,14.0,13.0,-1.0,-0.0002344884,-0.0002344884,0.54448074,0.53823924,-0.0062415004,0.44824943,0.44562447,-0.0026249588,0.4685437,0.4669853,-0.001558423,0.49922264,0.50726616,0.008043528
454,34080,8.0,39.0,31.0,16.0,11.0,-5.0,-0.0041336417,-0.0041336417,0.5413036,0.5979576,0.056654036,0.116430804,0.3329011,0.21647029,0.11146778,0.33546942,0.22400165,0.15854464,0.37964046,0.22109582
455,34089,3.0,16.0,13.0,1.0,1.0,0.0,-0.00728878,-0.00728878,0.28817487,0.26376057,-0.0244143,-0.024198523,0.09556931,0.11976784,-0.034927137,0.08567873,0.12060586,0.016542884,0.11535811,0.098815225
456,34126,2.0,1.0,-1.0,1.0,1.0,0.0,-0.0009602271,-0.0009602271,0.43756846,0.32704273,-0.11052573,0.079286,0.10819387,0.028907865,0.058855522,0.096960895,0.038105372,0.14306998,0.14288862,-0.00018136203
457,34186,6.0,7.0,1.0,5.0,2.0,-3.0,0.0033521913,0.0033521913,0.5568745,0.5123248,-0.044549704,0.3068043,0.32330242,0.016498119,0.3559039,0.3423731,-0.013530791,0.43692762,0.40849146,-0.028436154
458,34238,6.0,8.0,2.0,1.0,1.0,0.0,-0.0014171861,-0.0014171861,0.19349793,0.2779292,0.08443126,-0.00037894436,-0.053910464,-0.05353152,0.003086282,-0.063842595,-0.06692888,0.03654913,-0.019821012,-0.05637014
459,34418,624.0,486.0,-138.0,250.0,139.0,-111.0,0.006440648,0.006440648,-0.031910226,-0.043686304,-0.0117760785,0.13022958,-0.022638327,-0.1528679,0.12057734,-0.051806953,-0.17238429,0.11603424,-0.05369204,-0.16972628
460,34603,2.0,2.0,0.0,1.0,1.0,0.0,0.00090141594,0.00090141594,0.33671117,0.19241838,-0.14429279,0.04571507,0.05600719,0.01029212,0.016353609,0.045608267,0.029254658,0.056563415,0.06921848,0.012655064
461,34751,1.0,1.0,0.0,1.0,1.0,0.0,0.0035635978,0.0035635978,0.08198092,0.35295206,0.27097115,0.22520997,-0.025079725,-0.25028968,0.22511464,-0.042519867,-0.2676345,0.22158243,0.019238863,-0.20234357
462,34829,6.0,4.0,-2.0,1.0,1.0,0.0,0.003163606,0.003163606,0.4156204,0.4629999,0.047379524,0.00918874,0.34584323,0.33665448,0.0054651904,0.35264823,0.34718305,0.055958085,0.40525696,0.34929886
463,34845,9.0,13.0,4.0,1.0,1.0,0.0,-0.0021526143,-0.0021526143,0.54429936,0.4915147,-0.05278465,0.51603526,0.5127769,-0.0032583475,0.53038996,0.5192284,-0.011161566,0.56667894,0.54572374,-0.020955205
464,34850,1.0,3.0,2.0,1.0,1.0,0.0,-0.0055222735,-0.0055222735,0.5154537,0.44680676,-0.06864694,0.27536106,0.4985229,0.22316185,0.27177092,0.51061434,0.23884341,0.3231787,0.53239405,0.20921534
465,34874,1.0,1.0,0.0,1.0,1.0,0.0,-0.0016854107,-0.0016854107,0.2436264,0.20636976,-0.037256643,0.24009699,0.290818,0.05072102,0.25995952,0.28914413,0.02918461,0.2858091,0.30471456,0.01890546
466,34975,69.0,165.0,96.0,17.0,35.0,18.0,-0.005667703,-0.005667703,-0.19691283,-0.3257996,-0.12888679,-0.116727,0.07090333,0.18763033,-0.0804058,0.12632339,0.20672919,-0.100926064,0.058105405,0.15903147
467,35094,3.0,5.0,2.0,1.0,3.0,2.0,-0.0019266009,-0.0019266009,0.0068963985,-0.009392289,-0.016288688,0.07097572,0.005668795,-0.065306924,0.075567566,-0.0046751634,-0.08024273,0.073888324,-0.0054173763,-0.0793057
468,35129,2.0,4.0,2.0,4.0,2.0,-2.0,-0.0005209707,-0.0005209707,0.20264365,0.15270929,-0.049934357,0.21474285,0.11610749,-0.09863536,0.1859843,0.10362411,-0.082360186,0.20162603,0.11904231,-0.082583725
469,35743,3.0,1.0,-2.0,2.0,1.0,-1.0,0.0044181347,0.0044181347,0.52947176,0.42040268,-0.10906908,0.38094297,0.45138136,0.070438385,0.3728127,0.44323283,0.070420146,0.41710594,0.45843986,0.041333914
470,35752,5.0,15.0,10.0,2.0,4.0,2.0,-0.004293602,-0.004293602,-0.02178633,0.25848967,0.280276,0.2501514,0.2684534,0.018301994,0.2536187,0.26063755,0.007018864,0.2439372,0.27530208,0.031364888
471,35790,21.0,17.0,-4.0,1.0,9.0,8.0,0.0005657412,0.0005657412,-0.30415514,-0.2474715,0.056683645,-0.13890177,-0.0054144077,0.13348736,-0.11477421,-0.0007062784,0.114067934,-0.16352737,-0.031867463,0.13165991
