eval_index,nsd_image_id,predclip_image_rank_neighbor0,predclip_image_rank_neighbor_low,predclip_image_rank_delta_low_minus_zero,predclip_brain_rank_neighbor0,predclip_brain_rank_neighbor_low,predclip_brain_rank_delta_low_minus_zero,predclip_image_score_delta_low_minus_zero,predclip_brain_score_delta_low_minus_zero,blurry_pixcorr_neighbor0,blurry_pixcorr_neighbor_low,blurry_pixcorr_delta_low_minus_zero,recons_pixcorr_neighbor0,recons_pixcorr_neighbor_low,recons_pixcorr_delta_low_minus_zero,enhanced_pixcorr_neighbor0,enhanced_pixcorr_neighbor_low,enhanced_pixcorr_delta_low_minus_zero,enhanced_evalmix_pixcorr_neighbor0,enhanced_evalmix_pixcorr_neighbor_low,enhanced_evalmix_pixcorr_delta_low_minus_zero
610,44971,292.0,333.0,41.0,363.0,301.0,-62.0,0.00085186865,0.00085186865,0.18865071,0.14978258,-0.03886813,0.13867928,0.0943059,-0.04437338,0.12481774,0.09118642,-0.033631317,0.13853884,0.10224867,-0.03629017
611,44980,1.0,1.0,0.0,1.0,1.0,0.0,-0.0019683503,-0.0019683503,0.362223,0.3001803,-0.062042713,0.18267591,-0.06448777,-0.24716368,0.18364373,-0.05735145,-0.24099518,0.22195454,-0.0051363367,-0.22709088
612,45129,2.0,6.0,4.0,1.0,1.0,0.0,-0.0027644895,-0.0027644895,0.115682855,0.23831631,0.12263346,0.26740345,0.05583395,-0.2115695,0.27220365,0.049495716,-0.22270794,0.27820426,0.084348336,-0.19385593
613,45213,5.0,21.0,16.0,1.0,1.0,0.0,-0.0065051615,-0.0065051615,0.09559212,0.16117643,0.06558431,0.11174035,0.053989075,-0.057751276,0.11335789,0.05680365,-0.056554236,0.12466026,0.073450536,-0.051209725
614,45356,1.0,1.0,0.0,1.0,1.0,0.0,-0.013823565,-0.013823565,0.5704522,0.53018343,-0.04026878,0.5319097,0.2635514,-0.2683583,0.5094886,0.25002202,-0.25946656,0.5439499,0.3213846,-0.2225653
615,45595,8.0,10.0,2.0,155.0,125.0,-30.0,-0.0025691297,-0.0025691297,0.23026387,0.26580477,0.035540894,-0.0057407687,0.028927978,0.034668747,-0.025766458,0.009495054,0.03526151,-0.0011575298,0.03530843,0.03646596
616,45632,3.0,3.0,0.0,4.0,3.0,-1.0,0.0028978847,0.0028978847,0.062830836,0.15168187,0.088851035,0.23630008,0.08711383,-0.14918625,0.24616466,0.06803622,-0.17812845,0.25002116,0.09086957,-0.15915158
617,45746,42.0,55.0,13.0,15.0,13.0,-2.0,-0.0020109974,-0.0020109974,0.2963738,0.28178823,-0.014585584,0.037262827,0.09486663,0.057603806,0.07916548,0.14395237,0.06478689,0.13043106,0.18692803,0.056496978
618,45750,57.0,103.0,46.0,5.0,7.0,2.0,-0.0020780005,-0.0020780005,0.4408327,0.2994487,-0.141384,0.43782163,0.48455948,0.04673785,0.4989459,0.51535773,0.01641184,0.5379804,0.5256357,-0.012344658
619,45837,11.0,46.0,35.0,2.0,3.0,1.0,-0.005591262,-0.005591262,-0.05526857,0.019189365,0.074457936,-0.26838347,-0.14536273,0.12302074,-0.27194488,-0.1548412,0.11710368,-0.26736745,-0.15172344,0.11564401
620,45843,17.0,15.0,-2.0,7.0,10.0,3.0,-0.0013220888,-0.0013220888,0.7418073,0.74599594,0.004188657,0.7424542,0.7347461,-0.0077080727,0.7591348,0.753489,-0.0056458116,0.7740834,0.7719922,-0.0020911694
621,45945,34.0,24.0,-10.0,27.0,27.0,0.0,0.0020467378,0.0020467378,-0.048233498,0.03617796,0.08441146,0.10451936,0.11247121,0.007951848,0.10752982,0.12107723,0.013547413,0.09796751,0.117652096,0.019684583
622,45981,5.0,11.0,6.0,8.0,12.0,4.0,-0.0039423257,-0.0039423257,0.039072778,0.040854525,0.0017817467,-0.09958055,-0.1755931,-0.076012544,-0.114898965,-0.19172049,-0.07682152,-0.10269777,-0.17336302,-0.07066525
623,45982,11.0,19.0,8.0,4.0,2.0,-2.0,-0.0043652914,-0.0043652914,0.28905115,0.2973996,0.008348465,0.1806457,0.20518515,0.02453944,0.16224772,0.19790563,0.035657912,0.1923815,0.23079029,0.038408786
624,45999,2.0,3.0,1.0,1.0,1.0,0.0,0.00096107274,0.00096107274,0.28876275,0.2553463,-0.03341645,0.0657212,0.09664781,0.030926608,0.05979659,0.08205847,0.022261877,0.09102908,0.10498749,0.013958409
625,46002,2.0,6.0,4.0,12.0,18.0,6.0,-0.0036811046,-0.0036811046,0.22471134,0.18211313,-0.042598218,-0.046075236,-0.08907048,-0.04299524,-0.05241079,-0.115027316,-0.06261653,-0.016699083,-0.082070924,-0.06537184
626,46036,2.0,3.0,1.0,1.0,1.0,0.0,-0.002385117,-0.002385117,-0.014447595,-0.09476468,-0.08031709,0.13234937,0.10474631,-0.02760306,0.117381126,0.08889042,-0.028490707,0.10656381,0.068965726,-0.03759808
627,46101,5.0,10.0,5.0,1.0,1.0,0.0,-0.00419084,-0.00419084,0.73429745,0.69294804,-0.04134941,0.64862245,0.27739087,-0.3712316,0.65349364,0.29218054,-0.3613131,0.6768037,0.41695577,-0.25984794
628,46136,36.0,41.0,5.0,53.0,129.0,76.0,-0.0037126523,-0.0037126523,0.1348173,0.1300964,-0.0047208965,-0.052187618,0.02460607,0.076793686,-0.017231766,0.036078274,0.05331004,0.008568857,0.059963506,0.05139465
629,46150,3.0,3.0,0.0,4.0,1.0,-3.0,0.0021696351,0.0021696351,0.35962424,0.38461795,0.024993718,0.3392966,0.18963565,-0.14966096,0.34667328,0.19530374,-0.15136954,0.35615993,0.2317305,-0.12442942
630,46160,1.0,1.0,0.0,1.0,1.0,0.0,-0.009856269,-0.009856269,0.40121475,0.46573433,0.064519584,0.38493887,0.42643648,0.041497618,0.4067305,0.44234958,0.03561908,0.42939484,0.4825202,0.05312535
631,46274,2.0,4.0,2.0,1.0,1.0,0.0,-0.0017607734,-0.0017607734,0.25370032,0.2171671,-0.03653322,0.16976117,0.2252306,0.05546944,0.17079823,0.23883912,0.06804089,0.19653358,0.24373871,0.047205135
632,46321,1.0,1.0,0.0,1.0,1.0,0.0,-0.008799847,-0.008799847,0.08339607,0.023960944,-0.059435125,0.17264634,0.1077183,-0.06492805,0.18973309,0.0901481,-0.09958499,0.18534085,0.08910606,-0.09623479
633,46372,13.0,36.0,23.0,1.0,2.0,1.0,-0.0066436157,-0.0066436157,-0.067673,-0.088222615,-0.020549618,0.16032512,0.055610932,-0.10471419,0.15258649,0.03697644,-0.11561005,0.14647825,0.026817016,-0.119661234
634,46380,1.0,3.0,2.0,1.0,1.0,0.0,-0.005228691,-0.005228691,0.52347696,0.540241,0.016764045,0.36664674,0.31728563,-0.04936111,0.39098325,0.34771386,-0.043269396,0.43456885,0.4065847,-0.027984142
635,46460,2.0,2.0,0.0,1.0,1.0,0.0,-0.003930509,-0.003930509,0.2563491,0.39329362,0.13694453,0.24026293,0.23775265,-0.0025102794,0.25533777,0.26856613,0.013228357,0.28303465,0.31333998,0.030305326
636,46462,1.0,1.0,0.0,1.0,1.0,0.0,-0.0034007207,-0.0034007207,-0.5744677,-0.51199967,0.062468052,-0.23308714,-0.5382746,-0.30518746,-0.21025194,-0.52573895,-0.31548703,-0.26346284,-0.5503721,-0.28690928
637,46480,1.0,1.0,0.0,1.0,1.0,0.0,-0.0057654344,-0.0057654344,0.26440692,0.4198271,0.15542018,0.45331496,0.365105,-0.08820996,0.4367094,0.35501498,-0.081694424,0.46077535,0.40157765,-0.059197694
638,46523,3.0,1.0,-2.0,1.0,1.0,0.0,0.007496178,0.007496178,0.3619211,0.30021346,-0.061707646,0.33056,0.47360483,0.14304483,0.34229997,0.48765945,0.14535949,0.3731834,0.49214318,0.118959785
639,46642,1.0,2.0,1.0,1.0,1.0,0.0,-0.0025164746,-0.0025164746,0.41252825,0.34332183,-0.06920642,0.23594496,0.25329092,0.017345965,0.21807797,0.24225248,0.024174511,0.2574591,0.26657176,0.009112656
640,46661,5.0,6.0,1.0,4.0,6.0,2.0,0.00079921633,0.00079921633,0.103976876,0.11169891,0.007722035,-0.022261383,-0.025185665,-0.002924282,-0.034682937,-0.023063293,0.011619644,-0.015082351,-0.0019353402,0.0131470105
641,46806,27.0,20.0,-7.0,1.0,1.0,0.0,-0.00012758002,-0.00012758002,-0.22942016,-0.17003366,0.05938649,-0.2843192,-0.22224542,0.062073767,-0.2770106,-0.22501476,0.05199583,-0.28873613,-0.23813438,0.05060175
642,46835,1.0,1.0,0.0,1.0,1.0,0.0,-0.0016463287,-0.0016463287,0.7522462,0.76686215,0.014615953,0.66927004,0.787169,0.11789894,0.7253431,0.81234694,0.08700383,0.75058895,0.8417815,0.09119254
643,46861,1.0,1.0,0.0,1.0,1.0,0.0,0.0018754713,0.0018754713,0.3446535,0.32795691,-0.016696572,0.32459277,0.45957446,0.13498169,0.3493763,0.49470165,0.14532536,0.42016366,0.49517852,0.07501486
644,47033,10.0,8.0,-2.0,2.0,2.0,0.0,-0.0031783003,-0.0031783003,0.56048244,0.38960987,-0.17087257,0.53934646,0.43206552,-0.10728094,0.54490733,0.41762862,-0.12727872,0.5649765,0.43388435,-0.13109216
645,47070,7.0,6.0,-1.0,3.0,2.0,-1.0,0.00014577433,0.00014577433,0.53467023,0.50064164,-0.03402859,0.41460264,0.3343388,-0.08026382,0.40377283,0.3061084,-0.097664446,0.4458267,0.3612851,-0.08454162
646,47099,1.0,1.0,0.0,1.0,1.0,0.0,0.0014212206,0.0014212206,0.23554063,0.18447407,-0.051066563,0.19547181,0.18997128,-0.0055005252,0.17577294,0.1819438,0.006170869,0.18547758,0.18610953,0.00063194335
647,47200,2.0,1.0,-1.0,4.0,2.0,-2.0,0.0036696717,0.0036696717,0.2516442,0.101198,-0.15044619,0.31594655,0.22393665,-0.0920099,0.28021878,0.21693414,-0.063284636,0.29340434,0.21820754,-0.0751968
648,47290,10.0,19.0,9.0,5.0,9.0,4.0,-0.006293308,-0.006293308,0.63969284,0.6266982,-0.012994647,0.25565818,0.3106033,0.05494511,0.3458158,0.3271226,-0.018693209,0.43235937,0.40116596,-0.031193405
649,47293,15.0,14.0,-1.0,3.0,2.0,-1.0,0.0012614653,0.0012614653,0.2886438,0.20632063,-0.08232318,0.3351084,0.2190192,-0.116089195,0.33637196,0.2179993,-0.118372664,0.3472147,0.22628814,-0.12092656
650,47321,11.0,7.0,-4.0,2.0,6.0,4.0,-0.00041490793,-0.00041490793,0.07802265,-0.013782189,-0.09180484,0.046018157,0.22094157,0.17492342,0.067554,0.23499556,0.16744156,0.0759127,0.21562497,0.13971227
651,47408,2.0,5.0,3.0,3.0,7.0,4.0,-0.0077506416,-0.0077506416,0.5875467,0.661333,0.07378632,0.4329599,0.422645,-0.010314912,0.4139409,0.41178015,-0.0021607578,0.45929417,0.47264004,0.013345867
652,47598,1.0,1.0,0.0,7.0,5.0,-2.0,0.002276834,0.002276834,0.16224274,0.09325887,-0.06898387,0.0742106,0.07168362,-0.0025269762,0.0864904,0.06855736,-0.01793304,0.106783114,0.07902022,-0.027762897
653,47600,5.0,9.0,4.0,3.0,7.0,4.0,-0.004029244,-0.004029244,0.13778974,0.25154197,0.11375223,0.23711096,0.3690488,0.13193785,0.23712674,0.37273625,0.13560951,0.23440096,0.38663036,0.1522294
654,47614,41.0,46.0,5.0,14.0,18.0,4.0,-0.0022492502,-0.0022492502,0.15558034,0.026194977,-0.12938537,0.13688713,-0.035137545,-0.17202468,0.13379978,-0.047405183,-0.18120496,0.15278523,-0.042071216,-0.19485644
655,47656,3.0,10.0,7.0,2.0,3.0,1.0,-0.0058006346,-0.0058006346,0.00082770037,0.029756716,0.028929016,0.23357108,0.07263151,-0.16093957,0.18111269,0.025312394,-0.1558003,0.16623275,0.027424157,-0.1388086
656,47687,1.0,1.0,0.0,1.0,1.0,0.0,-0.0011198819,-0.0011198819,0.18337154,0.100940436,-0.08243111,0.12713546,0.22824296,0.10110751,0.12783436,0.22726049,0.09942612,0.14190224,0.23089363,0.08899139
657,48157,38.0,35.0,-3.0,10.0,12.0,2.0,-0.0019236561,-0.0019236561,0.23114055,0.09014896,-0.1409916,0.020754516,-0.15691033,-0.17766485,0.023482354,-0.15021408,-0.17369643,0.05041886,-0.13273814,-0.183157
658,48260,2.0,2.0,0.0,2.0,1.0,-1.0,-0.00091874227,-0.00091874227,0.11653551,0.17358713,0.05705162,-0.031616643,0.04709514,0.07871178,-0.03718986,0.0446112,0.08180106,-0.024541443,0.05704428,0.08158572
659,48374,11.0,9.0,-2.0,8.0,4.0,-4.0,-0.0014138129,-0.0014138129,0.15093477,0.078544915,-0.072389856,0.11394046,-0.038486548,-0.15242702,0.15064782,-0.009465869,-0.16011369,0.16276044,0.0012451531,-0.16151528
660,48379,4.0,1.0,-3.0,3.0,5.0,2.0,0.001239989,0.001239989,0.34039664,0.3190625,-0.021334141,-0.011018789,0.16621451,0.1772333,-0.0019941193,0.1883199,0.19031402,0.03669969,0.21216194,0.17546225
661,48393,1.0,1.0,0.0,1.0,1.0,0.0,-0.0028842054,-0.0028842054,0.24570073,0.2632819,0.01758118,0.09584019,-0.06682186,-0.16266206,0.07777718,-0.08531442,-0.1630916,0.11685431,-0.029849704,-0.14670402
662,48422,1.0,2.0,1.0,2.0,3.0,1.0,-0.008311793,-0.008311793,0.3732723,0.4442493,0.070977,0.36612266,0.4760555,0.10993284,0.36879495,0.49488991,0.12609497,0.38665193,0.5064015,0.119749546
663,48508,4.0,3.0,-1.0,22.0,4.0,-18.0,0.0063767023,0.0063767023,0.20306265,0.14548413,-0.05757852,0.04426392,0.10913862,0.0648747,0.07181939,0.13915505,0.06733566,0.112414785,0.15429465,0.04187987
664,48530,9.0,3.0,-6.0,6.0,2.0,-4.0,0.0076593347,0.0076593347,0.48814687,0.48290908,-0.005237788,0.24957487,0.016981356,-0.2325935,0.2515555,0.03484823,-0.21670727,0.29815182,0.10162722,-0.19652459
665,48617,8.0,33.0,25.0,7.0,12.0,5.0,-0.010605499,-0.010605499,0.026615474,0.03903514,0.012419667,0.064874426,0.1063367,0.041462272,0.08182116,0.123650976,0.041829817,0.07392442,0.113698535,0.039774112
666,48618,2.0,2.0,0.0,1.0,1.0,0.0,-0.00092315674,-0.00092315674,0.22538523,0.1925052,-0.032880038,0.3111464,0.24266174,-0.068484664,0.3151942,0.25396737,-0.061226815,0.32387245,0.25269845,-0.071173996
667,48622,8.0,18.0,10.0,1.0,1.0,0.0,-0.0044503473,-0.0044503473,0.01800605,0.07284778,0.054841734,0.010829113,0.00046120756,-0.010367906,0.005120587,0.013614956,0.00849437,0.007207841,0.019775234,0.0125673935
668,48679,32.0,7.0,-25.0,23.0,15.0,-8.0,0.007435538,0.007435538,0.049221106,0.0035635352,-0.04565757,0.1479821,0.13310462,-0.014877483,0.15618014,0.1321303,-0.024049848,0.15871546,0.13302547,-0.02568999
669,48681,19.0,14.0,-5.0,2.0,6.0,4.0,-0.001795996,-0.001795996,0.32380694,0.33688173,0.0130747855,0.27822733,0.2635272,-0.014700115,0.28999758,0.28585246,-0.0041451156,0.3092463,0.30474028,-0.0045060217
670,48802,1.0,1.0,0.0,1.0,1.0,0.0,-0.0010043085,-0.0010043085,0.38731235,0.4032884,0.015976042,0.17516129,0.2616709,0.0865096,0.20996419,0.30121717,0.09125298,0.25214145,0.33495963,0.08281818
671,48832,5.0,2.0,-3.0,1.0,1.0,0.0,0.00019685924,0.00019685924,0.19959305,0.19367549,-0.005917564,0.37038812,0.51022375,0.13983563,0.37778723,0.5136758,0.13588858,0.39882648,0.5174319,0.118605435
672,48839,11.0,32.0,21.0,1.0,1.0,0.0,-0.0067641027,-0.0067641027,0.45267925,0.58916795,0.1364887,0.5994358,0.59290135,-0.006534457,0.6124752,0.5989598,-0.013515413,0.62488896,0.61360425,-0.011284709
673,49076,15.0,24.0,9.0,2.0,3.0,1.0,-0.0043089297,-0.0043089297,-0.006800087,0.041098364,0.04789845,-0.07503305,0.036230166,0.111263216,-0.08424384,0.02251333,0.10675717,-0.0823818,0.02733683,0.10971863
674,49152,1.0,1.0,0.0,8.0,8.0,0.0,-0.0018422455,-0.0018422455,0.003494819,0.018825896,0.015331077,0.16367131,-0.13886659,-0.30253792,0.16545913,-0.12844856,-0.2939077,0.16697587,-0.12760633,-0.2945822
675,49156,41.0,137.0,96.0,16.0,9.0,-7.0,-0.0045248326,-0.0045248326,0.46347138,0.41381496,-0.04965642,0.49682584,0.54425704,0.0474312,0.48600185,0.5434758,0.057473958,0.49439517,0.5397938,0.045398623
676,49234,22.0,7.0,-15.0,4.0,2.0,-2.0,0.0010714419,0.0010714419,0.0863033,0.23398025,0.14767694,0.13933758,0.008255075,-0.1310825,0.1297665,0.00061196944,-0.12915452,0.1376685,0.023433574,-0.11423493
677,49466,1.0,1.0,0.0,1.0,1.0,0.0,0.008054163,0.008054163,0.18762234,0.18224885,-0.005373493,0.1496611,0.14455655,-0.005104542,0.14490137,0.16045372,0.015552357,0.17553696,0.17622395,0.00068698823
678,49480,4.0,4.0,0.0,12.0,19.0,7.0,-0.004972916,-0.004972916,-0.2536249,-0.097515516,0.15610936,-0.032795157,-0.16566075,-0.1328656,-0.031948388,-0.1649992,-0.13305081,-0.0488727,-0.16779941,-0.11892671
679,49622,1.0,1.0,0.0,1.0,1.0,0.0,-0.009657472,-0.009657472,0.24382955,0.16608647,-0.07774308,0.13102606,0.08336266,-0.047663398,0.1384264,0.08441477,-0.05401162,0.15636362,0.0976438,-0.05871982
680,49731,1.0,1.0,0.0,5.0,4.0,-1.0,0.0029188544,0.0029188544,0.35356045,0.27721506,-0.076345384,0.018680425,0.15750468,0.13882425,0.024389002,0.15020964,0.12582064,0.066273026,0.17699274,0.11071972
681,49923,1.0,3.0,2.0,1.0,1.0,0.0,-0.0047292747,-0.0047292747,0.447884,0.4416558,-0.0062281787,0.4079174,0.009648368,-0.39826906,0.40313578,0.05341013,-0.34972563,0.4173387,0.13788201,-0.27945668
682,49944,1.0,1.0,0.0,1.0,1.0,0.0,-0.002091311,-0.002091311,0.6120451,0.59237087,-0.019674242,0.6713388,0.43293187,-0.23840693,0.67976886,0.43120557,-0.24856329,0.6916005,0.47038034,-0.22122017
683,49955,2.0,3.0,1.0,1.0,1.0,0.0,0.0022660084,0.0022660084,0.23744418,0.22025453,-0.017189652,-0.0032531677,0.072066545,0.075319715,-0.012573239,0.07039819,0.08297143,0.018000986,0.094077624,0.07607664
684,49957,2.0,2.0,0.0,1.0,2.0,1.0,0.0011996478,0.0011996478,-0.02311093,-0.007090501,0.016020428,-0.14136472,0.3213191,0.46268383,-0.16183369,0.2744981,0.4363318,-0.14813493,0.25118843,0.39932334
685,49969,2.0,5.0,3.0,2.0,2.0,0.0,-0.007900661,-0.007900661,0.517355,0.46255597,-0.05479905,0.35704377,0.5341859,0.17714211,0.3835518,0.56348294,0.17993113,0.45290297,0.5931467,0.14024371
686,49979,2.0,1.0,-1.0,2.0,3.0,1.0,0.0024279617,0.0024279617,-0.31926608,-0.18779793,0.13146815,0.08006814,0.2900526,0.20998445,0.06951346,0.2838757,0.21436223,0.022671837,0.2477718,0.22509997
687,50026,2.0,15.0,13.0,1.0,3.0,2.0,-0.006051559,-0.006051559,0.32062948,0.018352337,-0.30227715,0.2479742,0.43787026,0.18989606,0.25473338,0.44927865,0.19454527,0.2714211,0.43970573,0.16828462
688,50114,5.0,5.0,0.0,5.0,2.0,-3.0,0.0037521794,0.0037521794,-0.030647308,-0.016392054,0.014255254,0.056264475,0.074271046,0.01800657,0.0648891,0.055752054,-0.009137049,0.053015567,0.047552455,-0.005463112
689,50170,3.0,2.0,-1.0,1.0,1.0,0.0,0.008167546,0.008167546,0.5170814,0.47048876,-0.046592623,0.14873034,0.12787464,-0.020855695,0.12002948,0.09136308,-0.0286664,0.17639443,0.13995919,-0.036435246
690,50500,15.0,13.0,-2.0,6.0,10.0,4.0,-0.0023927204,-0.0023927204,0.15027158,0.20983452,0.059562936,0.17888176,0.20522375,0.02634199,0.18380782,0.2175976,0.033789784,0.19813402,0.23908967,0.040955648
691,50653,1.0,1.0,0.0,1.0,1.0,0.0,-0.0022017062,-0.0022017062,0.22838418,0.17533416,-0.053050026,0.030164301,-0.048983403,-0.079147704,0.029291335,-0.05727072,-0.08656205,0.056166887,-0.034823474,-0.090990365
692,50734,2.0,2.0,0.0,1.0,1.0,0.0,-0.0050945655,-0.0050945655,0.61611044,0.58103824,-0.035072207,0.4951045,0.5061187,0.011014223,0.49167496,0.5197646,0.028089643,0.54111254,0.56017506,0.01906252
693,50755,1.0,1.0,0.0,13.0,4.0,-9.0,0.006407816,0.006407816,0.14890969,0.04598263,-0.10292706,-0.06427015,-0.16673362,-0.10246347,-0.07944759,-0.18517609,-0.1057285,-0.05959228,-0.17527056,-0.11567828
694,50811,1.0,1.0,0.0,2.0,2.0,0.0,-0.009826485,-0.009826485,0.24439374,0.23061894,-0.013774797,-0.02225403,0.04586179,0.06811582,-0.031011766,0.025607985,0.05661975,0.009954851,0.070586786,0.060631935
695,50882,1.0,1.0,0.0,1.0,1.0,0.0,-0.0039151683,-0.0039151683,0.5297074,0.38843143,-0.14127594,0.3169302,0.3175235,0.00059330463,0.33890584,0.37268203,0.033776194,0.3957065,0.40830716,0.01260066
696,51051,3.0,11.0,8.0,2.0,2.0,0.0,-0.0070015676,-0.0070015676,0.08109943,0.16275494,0.08165551,0.0920879,-0.0539824,-0.1460703,0.08702847,-0.05416704,-0.1411955,0.08935504,-0.025059758,-0.114414796
697,51052,3.0,5.0,2.0,3.0,4.0,1.0,-0.0052732974,-0.0052732974,0.4507798,0.3842106,-0.06656921,0.23128161,0.26622728,0.034945667,0.24062653,0.2610097,0.020383164,0.2732257,0.2825487,0.009323001
698,51062,1.0,1.0,0.0,1.0,1.0,0.0,-0.005697243,-0.005697243,0.14402828,0.01907393,-0.12495434,0.005100222,0.044438146,0.039337926,0.0022346033,0.047582883,0.04534828,0.016250394,0.04725003,0.030999634
699,51077,1.0,1.0,0.0,1.0,1.0,0.0,-0.0023435056,-0.0023435056,0.19430889,0.1505722,-0.043736696,0.14216742,0.076393515,-0.065773904,0.1217857,0.06689504,-0.054890662,0.13929738,0.08046488,-0.058832504
700,51148,2.0,3.0,1.0,1.0,1.0,0.0,-0.009923976,-0.009923976,0.45246547,0.5621769,0.10971141,0.10318735,-0.05325554,-0.1564429,0.08175777,-0.11702643,-0.1987842,0.15010174,0.022273283,-0.12782845
701,51171,1.0,1.0,0.0,1.0,2.0,1.0,-0.0025245026,-0.0025245026,0.16012092,0.14329597,-0.016824946,0.013061654,0.18712892,0.17406726,-0.0044257124,0.1813288,0.18575452,0.018592307,0.19769426,0.17910194
702,51185,1.0,2.0,1.0,1.0,1.0,0.0,-0.0026664473,-0.0026664473,0.28448477,0.31561565,0.03113088,0.0019768625,0.03405286,0.032075997,-0.0010159725,0.03038985,0.03140582,0.038318686,0.07440473,0.036086045
703,51521,2.0,5.0,3.0,11.0,18.0,7.0,-0.0040945187,-0.0040945187,0.34908333,0.3876512,0.03856787,0.063944764,0.10169665,0.037751883,0.049140383,0.09922783,0.05008745,0.08831888,0.14324363,0.05492475
704,51745,4.0,4.0,0.0,2.0,2.0,0.0,-0.00016000494,-0.00016000494,0.0021714543,0.14279367,0.14062221,-0.13983908,-0.21567859,-0.075839505,-0.1420211,-0.21647842,-0.07445732,-0.13452314,-0.19510357,-0.060580432
705,51788,25.0,39.0,14.0,6.0,6.0,0.0,-0.0039031152,-0.0039031152,0.6056593,0.45737174,-0.14828756,0.6332036,-0.68470967,-1.3179133,0.62514424,-0.7070086,-1.3321528,0.64465445,-0.6635005,-1.308155
706,51843,1.0,1.0,0.0,1.0,1.0,0.0,0.0013844855,0.0013844855,0.23468472,0.15113549,-0.08354923,0.43885523,0.22116292,-0.21769232,0.43461168,0.21048437,-0.22412731,0.4518445,0.21891537,-0.23292914
707,51907,10.0,23.0,13.0,2.0,2.0,0.0,0.0020647943,0.0020647943,0.39667162,0.4871134,0.09044176,0.56139827,0.62976474,0.06836647,0.5625653,0.6283152,0.06574988,0.57343876,0.6406896,0.06725085
708,51928,6.0,6.0,0.0,3.0,4.0,1.0,-0.0029827598,-0.0029827598,0.18994261,0.23476316,0.044820547,-0.028335705,0.045884117,0.07421982,-0.033182077,0.053996608,0.087178685,-0.004799017,0.098372705,0.10317172
709,51965,1.0,1.0,0.0,1.0,1.0,0.0,-0.0057251267,-0.0057251267,0.26539218,0.04376592,-0.22162627,0.37090036,0.26722035,-0.103680015,0.382755,0.2810112,-0.10174382,0.38767695,0.27419773,-0.11347923
710,51983,32.0,27.0,-5.0,2.0,2.0,0.0,0.000429973,0.000429973,0.116116665,0.21485525,0.09873859,0.09064026,0.1327695,0.042129233,0.09944865,0.16199175,0.062543094,0.106841385,0.17992684,0.07308546
711,51988,140.0,70.0,-70.0,25.0,9.0,-16.0,0.005869071,0.005869071,-0.11742692,-0.20741923,-0.089992315,0.18405358,0.19638118,0.012327597,0.19008948,0.2049906,0.0149011165,0.15922989,0.1598772,0.00064730644
712,52070,1.0,2.0,1.0,7.0,5.0,-2.0,-0.001078628,-0.001078628,0.47048017,0.40577292,-0.06470725,0.48300427,0.55228466,0.069280386,0.48728263,0.55454266,0.06726003,0.5078632,0.55615026,0.048287034
713,52216,1.0,1.0,0.0,1.0,1.0,0.0,0.0046055764,0.0046055764,0.36850712,0.42557204,0.05706492,0.45806682,-0.19139759,-0.6494644,0.49586138,-0.18644808,-0.68230945,0.5232677,-0.10446187,-0.62772954
714,52302,1.0,1.0,0.0,1.0,1.0,0.0,0.0042118765,0.0042118765,0.35822225,0.20623235,-0.15198989,0.41268697,0.007886037,-0.40480095,0.4266246,-0.0046252636,-0.43124986,0.44490704,0.02765511,-0.41725194
715,52328,3.0,3.0,0.0,8.0,6.0,-2.0,-0.0021732002,-0.0021732002,0.2738309,0.24242678,-0.031404108,0.124570854,0.17607738,0.051506527,0.11268214,0.16913821,0.056456067,0.14083166,0.19297656,0.0521449
716,52375,3.0,1.0,-2.0,2.0,1.0,-1.0,0.005013194,0.005013194,0.20189315,0.32533863,0.12344548,-0.04012757,0.044134855,0.08426243,-0.076102905,0.02349873,0.099601634,-0.050658125,0.053763006,0.10442113
717,52394,1.0,1.0,0.0,1.0,1.0,0.0,-0.00071421266,-0.00071421266,0.10396999,0.26275614,0.15878615,0.25165227,-0.03822669,-0.28987896,0.24268936,-0.058594316,-0.30128366,0.23669043,-0.013507347,-0.25019777
718,52527,1.0,2.0,1.0,2.0,2.0,0.0,-0.00815317,-0.00815317,-0.07019497,-0.26557666,-0.1953817,-0.21850371,-0.14574553,0.07275818,-0.2151178,-0.12534045,0.08977735,-0.20863487,-0.15031718,0.05831769
719,52554,1.0,1.0,0.0,1.0,1.0,0.0,-0.0058741607,-0.0058741607,0.43109944,0.4032993,-0.027800143,0.2895734,0.2037435,-0.0858299,0.284642,0.19906473,-0.08557728,0.33209252,0.25347957,-0.07861295
720,52596,1.0,1.0,0.0,1.0,1.0,0.0,-0.001702074,-0.001702074,0.29402873,0.11828412,-0.17574461,0.13472572,0.25384343,0.11911771,0.16561699,0.28120387,0.11558688,0.19548295,0.27754498,0.08206202
721,52598,1.0,3.0,2.0,1.0,2.0,1.0,-0.009583712,-0.009583712,0.20413373,0.31092295,0.10678922,0.22466959,0.13508429,-0.089585304,0.24441127,0.15473889,-0.08967239,0.2529404,0.18017285,-0.07276754
722,52652,4.0,3.0,-1.0,17.0,22.0,5.0,-0.00264702,-0.00264702,0.58147186,0.43636122,-0.14511064,0.2121392,0.24476747,0.032628268,0.21953763,0.2582083,0.038670674,0.28091845,0.295773,0.01485455
