eval_index,nsd_image_id,image_rank_topo0,image_rank_topo_low,image_rank_delta_low_minus_zero,brain_rank_topo0,brain_rank_topo_low,brain_rank_delta_low_minus_zero,image_score_delta_low_minus_zero,brain_score_delta_low_minus_zero,teacher_top1_rank_topo0,teacher_top1_rank_topo_low,teacher_top1_rank_delta_low_minus_zero,teacher_neighbor_overlap5_topo0,teacher_neighbor_overlap5_topo_low,teacher_neighbor_overlap5_delta_low_minus_zero,pixcorr_topo0,pixcorr_topo_low,pixcorr_delta_low_minus_zero
631,46274,428.0,389.0,-39.0,268.0,321.0,53.0,0.0116649475,0.0116649475,729.0,725.0,-4.0,0.0,0.0,0.0,0.39414346,0.40688774,0.012744278
632,46321,1.0,1.0,0.0,1.0,1.0,0.0,0.0062020123,0.0062020123,530.0,578.0,48.0,0.0,0.0,0.0,0.30588263,0.25490153,-0.050981104
633,46372,152.0,195.0,43.0,87.0,82.0,-5.0,0.008106381,0.008106381,4.0,11.0,7.0,0.2,0.0,-0.2,0.22493304,0.14299421,-0.08193883
634,46380,1.0,3.0,2.0,1.0,1.0,0.0,0.0048084967,0.0048084967,48.0,51.0,3.0,0.0,0.0,0.0,0.18309179,0.3504751,0.16738331
635,46460,1.0,1.0,0.0,1.0,1.0,0.0,0.009702168,0.009702168,22.0,27.0,5.0,0.0,0.0,0.0,0.43998298,0.20566285,-0.23432013
636,46462,1.0,1.0,0.0,1.0,1.0,0.0,0.00453075,0.00453075,26.0,4.0,-22.0,0.0,0.2,0.2,-0.35313764,0.49133804,0.8444757
637,46480,40.0,97.0,57.0,162.0,251.0,89.0,0.0019451268,0.0019451268,397.0,406.0,9.0,0.0,0.0,0.0,-0.06565274,-0.08542409,-0.019771345
638,46523,7.0,7.0,0.0,3.0,2.0,-1.0,0.005311817,0.005311817,2.0,3.0,1.0,0.2,0.2,0.0,0.2123459,0.12557651,-0.08676939
639,46642,5.0,28.0,23.0,1.0,15.0,14.0,-0.0038199872,-0.0038199872,196.0,179.0,-17.0,0.2,0.2,0.0,0.19894125,0.1037449,-0.095196344
640,46661,4.0,7.0,3.0,3.0,2.0,-1.0,0.004436638,0.004436638,285.0,333.0,48.0,0.0,0.0,0.0,0.05844157,0.09643236,0.03799079
641,46806,1.0,2.0,1.0,1.0,1.0,0.0,0.0028144121,0.0028144121,322.0,320.0,-2.0,0.0,0.0,0.0,-0.0817717,0.025272213,0.107043914
642,46835,1.0,1.0,0.0,2.0,10.0,8.0,-0.0033888705,-0.0033888705,212.0,280.0,68.0,0.2,0.4,0.2,0.5997464,0.7880773,0.18833089
643,46861,1.0,1.0,0.0,3.0,2.0,-1.0,0.0071070604,0.0071070604,107.0,93.0,-14.0,0.0,0.0,0.0,0.3125032,0.28941983,-0.023083359
644,47033,1.0,1.0,0.0,1.0,1.0,0.0,0.0002887696,0.0002887696,57.0,27.0,-30.0,0.0,0.0,0.0,0.5428752,0.69177496,0.1488998
645,47070,1.0,1.0,0.0,1.0,1.0,0.0,0.0054554306,0.0054554306,322.0,457.0,135.0,0.2,0.2,0.0,0.32542902,0.061622683,-0.26380634
646,47099,2.0,3.0,1.0,2.0,1.0,-1.0,0.006809648,0.006809648,1.0,1.0,0.0,0.2,0.2,0.0,0.3966743,0.37536174,-0.021312565
647,47200,1.0,1.0,0.0,1.0,1.0,0.0,0.009774189,0.009774189,16.0,10.0,-6.0,0.2,0.4,0.2,0.13222986,-0.19131443,-0.3235443
648,47290,1.0,4.0,3.0,13.0,45.0,32.0,0.003767535,0.003767535,48.0,87.0,39.0,0.0,0.0,0.0,0.41137868,0.5120074,0.10062873
649,47293,2.0,6.0,4.0,1.0,1.0,0.0,-0.0012841076,-0.0012841076,538.0,321.0,-217.0,0.0,0.0,0.0,0.37219793,0.1805197,-0.19167823
650,47321,9.0,10.0,1.0,1.0,1.0,0.0,0.0092079975,0.0092079975,457.0,282.0,-175.0,0.0,0.0,0.0,-0.005193091,0.1257214,0.13091448
651,47408,11.0,4.0,-7.0,3.0,4.0,1.0,0.014995623,0.014995623,16.0,16.0,0.0,0.2,0.0,-0.2,0.5726536,0.71219146,0.13953787
652,47598,7.0,13.0,6.0,2.0,1.0,-1.0,0.006578915,0.006578915,2.0,3.0,1.0,0.2,0.2,0.0,-0.07526141,-0.0066108853,0.06865052
653,47600,7.0,6.0,-1.0,1.0,2.0,1.0,0.009733085,0.009733085,522.0,450.0,-72.0,0.0,0.0,0.0,0.16032688,0.25719064,0.09686376
654,47614,145.0,157.0,12.0,19.0,2.0,-17.0,0.009163665,0.009163665,129.0,98.0,-31.0,0.0,0.0,0.0,0.117670916,0.01985335,-0.09781757
655,47656,1.0,1.0,0.0,1.0,3.0,2.0,0.0017563328,0.0017563328,105.0,87.0,-18.0,0.0,0.0,0.0,0.4009592,0.26185602,-0.13910317
656,47687,1.0,1.0,0.0,1.0,2.0,1.0,0.0017946959,0.0017946959,25.0,9.0,-16.0,0.0,0.0,0.0,0.08746767,0.18463969,0.09717202
657,48157,3.0,3.0,0.0,1.0,1.0,0.0,0.0039175674,0.0039175674,54.0,62.0,8.0,0.2,0.2,0.0,-0.22842263,-0.09299014,0.13543248
658,48260,2.0,1.0,-1.0,1.0,1.0,0.0,0.009817373,0.009817373,593.0,631.0,38.0,0.0,0.0,0.0,-0.009936881,-0.005436811,0.00450007
659,48374,1.0,2.0,1.0,2.0,1.0,-1.0,0.0013678223,0.0013678223,496.0,559.0,63.0,0.0,0.0,0.0,-0.03565823,-0.089600354,-0.053942125
660,48379,4.0,8.0,4.0,1.0,2.0,1.0,0.0056357384,0.0056357384,39.0,44.0,5.0,0.0,0.0,0.0,0.27483422,0.21596444,-0.05886978
661,48393,15.0,13.0,-2.0,10.0,13.0,3.0,0.00726692,0.00726692,277.0,207.0,-70.0,0.2,0.2,0.0,0.08637216,0.15311813,0.066745974
662,48422,1.0,3.0,2.0,6.0,5.0,-1.0,0.0056989565,0.0056989565,19.0,15.0,-4.0,0.0,0.0,0.0,0.60036993,0.5694894,-0.03088051
663,48508,10.0,67.0,57.0,6.0,9.0,3.0,-0.00074050575,-0.00074050575,172.0,189.0,17.0,0.0,0.0,0.0,0.012121984,0.034254935,0.022132952
664,48530,2.0,4.0,2.0,1.0,1.0,0.0,0.0055752844,0.0055752844,25.0,7.0,-18.0,0.0,0.0,0.0,0.19457403,0.29947808,0.104904056
665,48617,1.0,1.0,0.0,1.0,1.0,0.0,0.0052795224,0.0052795224,664.0,720.0,56.0,0.0,0.0,0.0,0.01712385,0.2556808,0.23855695
666,48618,47.0,41.0,-6.0,56.0,33.0,-23.0,0.009299047,0.009299047,420.0,455.0,35.0,0.0,0.0,0.0,0.26213127,0.26722622,0.0050949454
667,48622,1.0,1.0,0.0,1.0,1.0,0.0,0.0050413497,0.0050413497,34.0,30.0,-4.0,0.0,0.0,0.0,0.18988572,0.20435847,0.014472753
668,48679,11.0,4.0,-7.0,7.0,3.0,-4.0,0.012892917,0.012892917,264.0,230.0,-34.0,0.0,0.0,0.0,-0.15828197,-0.09361426,0.06466771
669,48681,2.0,1.0,-1.0,2.0,2.0,0.0,0.010158248,0.010158248,53.0,41.0,-12.0,0.0,0.0,0.0,0.34920013,0.39160895,0.042408824
670,48802,1.0,1.0,0.0,1.0,1.0,0.0,0.0056661777,0.0056661777,563.0,633.0,70.0,0.0,0.0,0.0,0.48308626,0.20471959,-0.27836668
671,48832,6.0,13.0,7.0,1.0,1.0,0.0,0.003923092,0.003923092,266.0,229.0,-37.0,0.2,0.2,0.0,0.35243562,0.18516594,-0.16726968
672,48839,1.0,1.0,0.0,1.0,1.0,0.0,0.0043633953,0.0043633953,69.0,65.0,-4.0,0.0,0.0,0.0,0.55336004,0.6217813,0.068421245
673,49076,1.0,2.0,1.0,3.0,3.0,0.0,0.004112292,0.004112292,4.0,9.0,5.0,0.4,0.0,-0.4,0.018745966,0.15662111,0.13787514
674,49152,1.0,3.0,2.0,2.0,1.0,-1.0,0.006665133,0.006665133,149.0,97.0,-52.0,0.0,0.0,0.0,0.312363,0.29813513,-0.014227867
675,49156,130.0,229.0,99.0,32.0,26.0,-6.0,0.0053340215,0.0053340215,53.0,51.0,-2.0,0.0,0.0,0.0,0.65518254,0.63088274,-0.0242998
676,49234,2.0,1.0,-1.0,3.0,3.0,0.0,0.013908677,0.013908677,174.0,156.0,-18.0,0.0,0.0,0.0,0.1401468,0.07736171,-0.0627851
677,49466,1.0,2.0,1.0,1.0,1.0,0.0,0.0001815185,0.0001815185,199.0,181.0,-18.0,0.2,0.2,0.0,0.16843358,0.1664744,-0.0019591749
678,49480,4.0,7.0,3.0,3.0,1.0,-2.0,0.0060512684,0.0060512684,122.0,146.0,24.0,0.0,0.0,0.0,0.111769035,-0.07697345,-0.18874249
679,49622,3.0,5.0,2.0,2.0,4.0,2.0,0.003027901,0.003027901,38.0,26.0,-12.0,0.0,0.0,0.0,0.11774225,0.10466353,-0.013078719
680,49731,228.0,105.0,-123.0,64.0,44.0,-20.0,0.012837317,0.012837317,834.0,825.0,-9.0,0.0,0.0,0.0,0.27871922,-0.008463426,-0.28718263
681,49923,3.0,20.0,17.0,30.0,17.0,-13.0,0.0019471124,0.0019471124,9.0,8.0,-1.0,0.0,0.0,0.0,-0.09152581,-0.26081577,-0.16928996
682,49944,1.0,1.0,0.0,1.0,1.0,0.0,0.0066502094,0.0066502094,123.0,135.0,12.0,0.0,0.0,0.0,0.6319481,0.6776657,0.045717597
683,49955,1.0,1.0,0.0,1.0,1.0,0.0,0.005227059,0.005227059,68.0,65.0,-3.0,0.0,0.0,0.0,0.33312607,0.3998917,0.066765636
684,49957,1.0,2.0,1.0,1.0,1.0,0.0,0.0014413111,0.0014413111,320.0,310.0,-10.0,0.2,0.2,0.0,0.4932776,-0.37703615,-0.87031376
685,49969,1.0,1.0,0.0,1.0,1.0,0.0,0.0047507435,0.0047507435,3.0,2.0,-1.0,0.2,0.2,0.0,0.56870425,0.5551049,-0.013599336
686,49979,1.0,2.0,1.0,1.0,1.0,0.0,0.0026025474,0.0026025474,2.0,1.0,-1.0,0.2,0.2,0.0,-0.0051916307,-0.06305799,-0.057866357
687,50026,2.0,1.0,-1.0,1.0,1.0,0.0,0.005218208,0.005218208,227.0,210.0,-17.0,0.0,0.0,0.0,0.33360162,0.4854539,0.15185228
688,50114,15.0,6.0,-9.0,2.0,1.0,-1.0,0.012373071,0.012373071,326.0,316.0,-10.0,0.0,0.0,0.0,0.13724104,0.11092912,-0.02631192
689,50170,1.0,1.0,0.0,1.0,1.0,0.0,0.0104160085,0.0104160085,119.0,100.0,-19.0,0.2,0.2,0.0,0.19571017,0.23737082,0.04166065
690,50500,33.0,17.0,-16.0,16.0,51.0,35.0,0.008117981,0.008117981,405.0,466.0,61.0,0.0,0.0,0.0,0.28076062,0.2643608,-0.01639983
691,50653,2.0,2.0,0.0,1.0,1.0,0.0,0.008545887,0.008545887,450.0,421.0,-29.0,0.0,0.0,0.0,0.17057137,0.121936664,-0.048634708
692,50734,1.0,1.0,0.0,1.0,1.0,0.0,0.0055836253,0.0055836253,53.0,88.0,35.0,0.0,0.0,0.0,0.5688479,0.5516981,-0.017149806
693,50755,1.0,1.0,0.0,1.0,1.0,0.0,0.00351879,0.00351879,8.0,10.0,2.0,0.2,0.2,0.0,-0.24973133,-0.062324964,0.18740636
694,50811,1.0,7.0,6.0,1.0,1.0,0.0,-0.006827306,-0.006827306,60.0,92.0,32.0,0.2,0.2,0.0,0.112090535,0.027972851,-0.08411768
695,50882,5.0,12.0,7.0,2.0,3.0,1.0,0.0045353584,0.0045353584,172.0,266.0,94.0,0.0,0.0,0.0,0.50348973,-0.109525755,-0.6130155
696,51051,1.0,1.0,0.0,1.0,1.0,0.0,-0.00022873655,-0.00022873655,4.0,4.0,0.0,0.2,0.2,0.0,0.07523015,0.10986956,0.03463941
697,51052,10.0,59.0,49.0,3.0,4.0,1.0,0.0012991056,0.0012991056,556.0,654.0,98.0,0.0,0.0,0.0,0.42466918,0.029498361,-0.3951708
698,51062,2.0,1.0,-1.0,1.0,1.0,0.0,0.0059090704,0.0059090704,151.0,209.0,58.0,0.0,0.0,0.0,-0.24455243,-0.21970981,0.02484262
699,51077,2.0,1.0,-1.0,2.0,1.0,-1.0,0.00947459,0.00947459,137.0,172.0,35.0,0.0,0.0,0.0,0.019045709,0.25810614,0.23906043
700,51148,1.0,1.0,0.0,1.0,1.0,0.0,0.0015086159,0.0015086159,196.0,274.0,78.0,0.0,0.0,0.0,0.031464085,0.17826156,0.14679748
701,51171,5.0,34.0,29.0,11.0,12.0,1.0,-0.0036914982,-0.0036914982,356.0,364.0,8.0,0.0,0.0,0.0,0.122969046,0.3136216,0.19065256
702,51185,1.0,1.0,0.0,1.0,1.0,0.0,0.008071337,0.008071337,162.0,146.0,-16.0,0.0,0.0,0.0,0.33870912,0.15539008,-0.18331903
703,51521,2.0,1.0,-1.0,1.0,2.0,1.0,0.007734854,0.007734854,118.0,174.0,56.0,0.0,0.0,0.0,0.3198983,0.28414956,-0.03574875
704,51745,3.0,9.0,6.0,18.0,19.0,1.0,0.0020969063,0.0020969063,530.0,580.0,50.0,0.2,0.2,0.0,-0.01843301,-0.025712844,-0.007279834
705,51788,1.0,1.0,0.0,1.0,1.0,0.0,-0.0011588186,-0.0011588186,135.0,168.0,33.0,0.0,0.0,0.0,0.8553363,0.81820095,-0.037135363
706,51843,3.0,6.0,3.0,1.0,1.0,0.0,0.006110519,0.006110519,223.0,169.0,-54.0,0.0,0.0,0.0,0.00063423655,0.27071327,0.27007905
707,51907,3.0,4.0,1.0,2.0,2.0,0.0,0.008375086,0.008375086,51.0,42.0,-9.0,0.0,0.0,0.0,0.5170281,0.68338203,0.16635394
708,51928,5.0,4.0,-1.0,1.0,1.0,0.0,0.0078713335,0.0078713335,14.0,20.0,6.0,0.0,0.2,0.2,-0.006584363,0.022695227,0.02927959
709,51965,1.0,1.0,0.0,1.0,1.0,0.0,0.0013187453,0.0013187453,87.0,29.0,-58.0,0.2,0.2,0.0,0.2556682,0.23690379,-0.018764406
710,51983,1.0,1.0,0.0,1.0,2.0,1.0,0.0003046468,0.0003046468,387.0,348.0,-39.0,0.2,0.2,0.0,0.3144538,0.43066624,0.11621243
711,51988,230.0,285.0,55.0,15.0,14.0,-1.0,0.007310346,0.007310346,2.0,19.0,17.0,0.2,0.0,-0.2,-0.08949369,-0.27740628,-0.18791258
712,52070,1.0,1.0,0.0,1.0,1.0,0.0,0.004715875,0.004715875,225.0,147.0,-78.0,0.0,0.0,0.0,0.28757593,0.1235841,-0.16399184
713,52216,21.0,16.0,-5.0,7.0,4.0,-3.0,0.01251062,0.01251062,138.0,160.0,22.0,0.0,0.0,0.0,0.53659964,0.4626569,-0.07394275
714,52302,1.0,1.0,0.0,1.0,1.0,0.0,0.0033343583,0.0033343583,162.0,337.0,175.0,0.0,0.0,0.0,0.20739834,-0.010669078,-0.21806742
715,52328,16.0,19.0,3.0,3.0,4.0,1.0,0.005569957,0.005569957,28.0,28.0,0.0,0.0,0.0,0.0,0.34147987,0.3996871,0.058207244
716,52375,4.0,2.0,-2.0,1.0,1.0,0.0,0.007317599,0.007317599,1.0,2.0,1.0,0.2,0.2,0.0,-0.053402636,-0.067099,-0.013696361
717,52394,1.0,1.0,0.0,1.0,1.0,0.0,0.0032622218,0.0032622218,110.0,88.0,-22.0,0.2,0.2,0.0,0.10742057,-0.11925704,-0.22667761
718,52527,2.0,6.0,4.0,2.0,6.0,4.0,-0.00017429516,-0.00017429516,211.0,254.0,43.0,0.0,0.0,0.0,0.29114023,0.0483664,-0.24277383
719,52554,1.0,2.0,1.0,1.0,1.0,0.0,-0.0015371107,-0.0015371107,391.0,245.0,-146.0,0.0,0.0,0.0,0.4109811,0.44544756,0.034466475
720,52596,2.0,2.0,0.0,1.0,1.0,0.0,-0.0007361211,-0.0007361211,301.0,306.0,5.0,0.0,0.0,0.0,0.19227664,0.14518523,-0.04709141
721,52598,1.0,1.0,0.0,1.0,1.0,0.0,0.009396248,0.009396248,150.0,127.0,-23.0,0.0,0.0,0.0,0.2394223,0.16917357,-0.07024874
722,52652,159.0,158.0,-1.0,4.0,8.0,4.0,0.009285349,0.009285349,134.0,179.0,45.0,0.0,0.0,0.0,0.254998,0.37826717,0.12326917
723,52892,16.0,1.0,-15.0,5.0,4.0,-1.0,0.01765804,0.01765804,9.0,19.0,10.0,0.0,0.0,0.0,0.3173327,0.33956933,0.022236615
724,52931,5.0,1.0,-4.0,1.0,1.0,0.0,0.014509231,0.014509231,20.0,15.0,-5.0,0.4,0.4,0.0,0.31237105,0.3159625,0.003591448
725,52990,126.0,108.0,-18.0,85.0,30.0,-55.0,0.009673977,0.009673977,275.0,284.0,9.0,0.0,0.0,0.0,0.07294442,0.016749617,-0.0561948
726,53052,12.0,35.0,23.0,8.0,3.0,-5.0,0.0022921264,0.0022921264,291.0,496.0,205.0,0.0,0.0,0.0,0.12955074,0.18399115,0.05444041
727,53070,1.0,4.0,3.0,3.0,4.0,1.0,-0.0046510175,-0.0046510175,39.0,43.0,4.0,0.0,0.0,0.0,-0.13234313,-0.15606695,-0.023723826
728,53152,1.0,1.0,0.0,1.0,1.0,0.0,0.0041396916,0.0041396916,5.0,4.0,-1.0,0.2,0.2,0.0,-0.0139727285,0.052079584,0.06605231
729,53155,2.0,7.0,5.0,3.0,2.0,-1.0,0.0018807352,0.0018807352,422.0,447.0,25.0,0.0,0.0,0.0,0.15345246,-0.13543452,-0.28888696
730,53157,2.0,1.0,-1.0,1.0,1.0,0.0,0.004446123,0.004446123,175.0,41.0,-134.0,0.0,0.0,0.0,-0.033363566,0.12190644,0.15527001
731,53270,31.0,47.0,16.0,16.0,6.0,-10.0,0.008152418,0.008152418,7.0,4.0,-3.0,0.0,0.4,0.4,0.38447553,0.16242112,-0.2220544
732,53370,3.0,2.0,-1.0,1.0,1.0,0.0,0.008620024,0.008620024,93.0,108.0,15.0,0.2,0.2,0.0,0.10541986,0.3098896,0.20446976
733,53489,63.0,40.0,-23.0,7.0,1.0,-6.0,0.010364536,0.010364536,3.0,3.0,0.0,0.4,0.4,0.0,-0.034313552,-0.06529367,-0.030980118
734,53511,9.0,6.0,-3.0,1.0,1.0,0.0,0.008915566,0.008915566,18.0,19.0,1.0,0.0,0.0,0.0,-0.086534716,-0.18475315,-0.09821843
735,53570,1.0,1.0,0.0,1.0,1.0,0.0,0.0064339936,0.0064339936,34.0,42.0,8.0,0.0,0.0,0.0,-0.8140318,-0.3537228,0.46030897
736,53727,1.0,3.0,2.0,1.0,1.0,0.0,-0.0053297356,-0.0053297356,42.0,59.0,17.0,0.0,0.0,0.0,0.29736602,0.4002696,0.102903575
737,53728,1.0,1.0,0.0,1.0,1.0,0.0,0.0043216944,0.0043216944,13.0,11.0,-2.0,0.0,0.0,0.0,0.004602569,0.12071172,0.116109155
738,53773,2.0,2.0,0.0,1.0,1.0,0.0,0.005918011,0.005918011,220.0,183.0,-37.0,0.0,0.0,0.0,0.28206798,0.3283526,0.046284616
739,53858,1.0,1.0,0.0,1.0,1.0,0.0,0.004072115,0.004072115,135.0,192.0,57.0,0.2,0.4,0.2,0.55811834,0.5262812,-0.031837165
740,53881,1.0,1.0,0.0,1.0,1.0,0.0,0.009858094,0.009858094,9.0,9.0,0.0,0.0,0.0,0.0,0.20126373,0.118378304,-0.08288542
741,53891,18.0,64.0,46.0,1.0,4.0,3.0,0.0016797446,0.0016797446,161.0,70.0,-91.0,0.0,0.0,0.0,0.1576656,0.16363993,0.0059743375
742,54078,2.0,1.0,-1.0,1.0,1.0,0.0,0.0124857575,0.0124857575,8.0,9.0,1.0,0.6,0.6,0.0,0.29609504,0.29801756,0.001922518
743,54147,46.0,13.0,-33.0,15.0,13.0,-2.0,0.016551346,0.016551346,64.0,96.0,32.0,0.2,0.2,0.0,0.05643541,0.22978051,0.1733451
744,54257,12.0,17.0,5.0,2.0,1.0,-1.0,0.006221514,0.006221514,156.0,103.0,-53.0,0.0,0.0,0.0,0.32911247,0.27596182,-0.053150654
745,54361,2.0,2.0,0.0,2.0,3.0,1.0,0.006512016,0.006512016,1.0,1.0,0.0,0.6,0.6,0.0,0.14591123,0.27578077,0.12986954
746,54389,33.0,35.0,2.0,20.0,14.0,-6.0,0.008365247,0.008365247,1.0,1.0,0.0,0.2,0.2,0.0,0.25961363,0.3615088,0.10189515
747,54643,39.0,117.0,78.0,2.0,2.0,0.0,0.0034478307,0.0034478307,197.0,243.0,46.0,0.2,0.2,0.0,0.06537906,0.18106131,0.11568225
748,54683,1.0,1.0,0.0,1.0,1.0,0.0,0.005776271,0.005776271,10.0,18.0,8.0,0.0,0.0,0.0,0.63011783,0.58381724,-0.04630059
749,54698,1.0,1.0,0.0,1.0,1.0,0.0,0.008572765,0.008572765,76.0,138.0,62.0,0.0,0.0,0.0,0.49406204,0.4423371,-0.05172494
750,54743,1.0,1.0,0.0,1.0,1.0,0.0,0.0051564053,0.0051564053,77.0,88.0,11.0,0.0,0.0,0.0,-0.1430043,-0.13009977,0.012904525
751,54812,4.0,1.0,-3.0,18.0,5.0,-13.0,0.019973896,0.019973896,85.0,91.0,6.0,0.0,0.0,0.0,-0.049992032,-0.02157256,0.028419472
752,54824,8.0,108.0,100.0,1.0,1.0,0.0,-0.0026180707,-0.0026180707,92.0,158.0,66.0,0.0,0.0,0.0,0.51896954,0.5447441,0.025774539
753,54913,1.0,1.0,0.0,2.0,3.0,1.0,0.0074275695,0.0074275695,7.0,10.0,3.0,0.0,0.0,0.0,0.27356747,0.23065704,-0.042910427
754,54959,6.0,4.0,-2.0,1.0,1.0,0.0,0.009575218,0.009575218,70.0,16.0,-54.0,0.0,0.0,0.0,-0.34476057,0.055083588,0.39984417
755,55005,2.0,4.0,2.0,1.0,1.0,0.0,-0.00020964444,-0.00020964444,57.0,48.0,-9.0,0.0,0.4,0.4,0.52648413,0.5160395,-0.010444641
756,55107,2.0,1.0,-1.0,1.0,1.0,0.0,0.0084106475,0.0084106475,51.0,20.0,-31.0,0.4,0.2,-0.2,0.12372916,0.20174357,0.07801441
757,55163,1.0,1.0,0.0,1.0,1.0,0.0,0.003137432,0.003137432,17.0,7.0,-10.0,0.0,0.2,0.2,0.4341205,0.32992047,-0.104200035
758,55405,2.0,21.0,19.0,4.0,1.0,-3.0,-0.0017886907,-0.0017886907,353.0,352.0,-1.0,0.0,0.0,0.0,-0.194823,-0.07158137,0.123241626
759,55408,1.0,3.0,2.0,2.0,4.0,2.0,-0.002745442,-0.002745442,103.0,77.0,-26.0,0.2,0.0,-0.2,-0.052671533,0.006020024,0.058691557
760,55526,1.0,1.0,0.0,1.0,1.0,0.0,0.004069023,0.004069023,75.0,59.0,-16.0,0.0,0.0,0.0,0.3226493,0.09439712,-0.22825217
761,55649,1.0,1.0,0.0,1.0,1.0,0.0,0.0062064454,0.0062064454,3.0,1.0,-2.0,0.4,0.4,0.0,0.11204376,0.07277482,-0.03926894
762,55669,15.0,13.0,-2.0,5.0,3.0,-2.0,0.00914428,0.00914428,189.0,105.0,-84.0,0.0,0.0,0.0,-0.059486028,-0.06467884,-0.0051928125
763,55678,1.0,4.0,3.0,1.0,1.0,0.0,0.00069618225,0.00069618225,7.0,6.0,-1.0,0.2,0.2,0.0,-0.25044447,-0.21452163,0.03592284
764,55680,38.0,15.0,-23.0,49.0,36.0,-13.0,0.013515551,0.013515551,341.0,314.0,-27.0,0.0,0.0,0.0,-0.11657932,-0.011015654,0.10556366
765,55857,2.0,5.0,3.0,8.0,18.0,10.0,0.0030813627,0.0030813627,328.0,243.0,-85.0,0.0,0.0,0.0,0.4463566,0.38013148,-0.06622511
766,55933,1.0,3.0,2.0,4.0,5.0,1.0,-0.004319705,-0.004319705,47.0,63.0,16.0,0.2,0.2,0.0,0.112843305,0.14252312,0.02967982
767,55968,1.0,1.0,0.0,1.0,1.0,0.0,0.00916424,0.00916424,120.0,108.0,-12.0,0.0,0.0,0.0,0.48114768,0.53577393,0.054626256
768,55969,52.0,57.0,5.0,99.0,107.0,8.0,0.009941831,0.009941831,41.0,48.0,7.0,0.0,0.0,0.0,0.38545886,0.29062295,-0.09483591
769,56042,2.0,3.0,1.0,8.0,2.0,-6.0,0.005076494,0.005076494,17.0,3.0,-14.0,0.0,0.2,0.2,0.09177215,0.22614823,0.13437608
770,56066,1.0,1.0,0.0,3.0,3.0,0.0,0.010023199,0.010023199,19.0,13.0,-6.0,0.0,0.0,0.0,-0.0058013783,-0.17802854,-0.17222716
771,56126,2.0,27.0,25.0,1.0,1.0,0.0,0.0003758669,0.0003758669,161.0,134.0,-27.0,0.0,0.2,0.2,0.13703974,0.15521616,0.018176422
772,56154,1.0,1.0,0.0,1.0,1.0,0.0,-0.0031133816,-0.0031133816,17.0,9.0,-8.0,0.0,0.0,0.0,0.06304159,0.041992042,-0.021049548
773,56269,1.0,3.0,2.0,2.0,5.0,3.0,0.0009660423,0.0009660423,1.0,1.0,0.0,0.2,0.2,0.0,-0.13859518,-0.22295007,-0.08435489
774,56290,9.0,2.0,-7.0,6.0,3.0,-3.0,0.011836126,0.011836126,6.0,7.0,1.0,0.0,0.0,0.0,-0.02950475,0.2298062,0.25931096
775,56314,1.0,3.0,2.0,1.0,1.0,0.0,0.0028647892,0.0028647892,259.0,360.0,101.0,0.0,0.0,0.0,0.2315295,0.37740162,0.14587212
776,56418,3.0,3.0,0.0,8.0,4.0,-4.0,0.009102598,0.009102598,91.0,293.0,202.0,0.2,0.2,0.0,0.12093062,0.23114192,0.110211305
777,56454,1.0,1.0,0.0,5.0,2.0,-3.0,0.0110847205,0.0110847205,109.0,114.0,5.0,0.0,0.0,0.0,0.072719246,0.02062064,-0.052098606
778,56471,142.0,14.0,-128.0,120.0,64.0,-56.0,0.019481817,0.019481817,676.0,788.0,112.0,0.0,0.0,0.0,0.32211128,0.33601722,0.013905942
779,56670,1.0,2.0,1.0,1.0,1.0,0.0,0.008793704,0.008793704,6.0,4.0,-2.0,0.0,0.2,0.2,-0.025910314,-0.059401203,-0.03349089
780,56681,1.0,1.0,0.0,1.0,1.0,0.0,0.0016288236,0.0016288236,18.0,28.0,10.0,0.0,0.2,0.2,0.1701026,0.10233819,-0.06776441
781,56695,3.0,7.0,4.0,1.0,1.0,0.0,0.006081056,0.006081056,414.0,374.0,-40.0,0.0,0.0,0.0,0.07967418,-0.023181546,-0.10285573
782,56723,1.0,1.0,0.0,1.0,1.0,0.0,0.0018887818,0.0018887818,90.0,70.0,-20.0,0.0,0.0,0.0,0.14328827,-0.069359906,-0.21264818
783,56751,52.0,3.0,-49.0,13.0,7.0,-6.0,0.01799657,0.01799657,7.0,6.0,-1.0,0.2,0.2,0.0,0.18694468,0.3444702,0.15752552
784,56782,22.0,29.0,7.0,6.0,2.0,-4.0,0.0074102916,0.0074102916,536.0,477.0,-59.0,0.0,0.0,0.0,-0.30914512,0.016610796,0.32575592
785,56784,67.0,51.0,-16.0,6.0,21.0,15.0,0.009453524,0.009453524,770.0,666.0,-104.0,0.0,0.0,0.0,-0.01541239,0.05945927,0.07487166
786,56850,2.0,14.0,12.0,1.0,1.0,0.0,0.0025695711,0.0025695711,168.0,133.0,-35.0,0.0,0.0,0.0,0.018986233,-0.0012416242,-0.020227857
787,56867,3.0,12.0,9.0,4.0,5.0,1.0,-0.0024717115,-0.0024717115,4.0,3.0,-1.0,0.4,0.4,0.0,0.19329603,0.34253326,0.14923723
788,56911,1.0,1.0,0.0,1.0,1.0,0.0,0.0032568201,0.0032568201,919.0,704.0,-215.0,0.0,0.0,0.0,-0.12545694,-0.15085106,-0.025394112
789,56948,55.0,159.0,104.0,3.0,5.0,2.0,0.0011624694,0.0011624694,816.0,676.0,-140.0,0.0,0.0,0.0,0.12066509,0.36278838,0.24212329
